pron,offset
säu2 zi2,49782976
cü1 däng2,49787487
yöng4 gu2,49791894
fo2 lu4,49796301
gäu2 cöi1,49799558
cung1 mäng4,49803756
sa6 tong4,49807327
läu1 sü2,49810793
mæng4 ngæng1 läu2,49815409
fa1 teng2,49819816
fong1 pi1,49823700
bäk2 tung2,49827793
wu1 käu1,49831782
pau1 zöng2,49835771
læng4 fa1,49840596
gap6 gök2,49844689
sæng1 säu2,49848678
ting1 gung1,49853085
dung1 yöng4 ce2,49857178
gwung1 tong4,49862525
cang4 ngang1,49866096
gök2 zi2,49869980
täu4 hü1,49874178
ha1 gung1,49878689
ngak2 mäi1,49883096
zäp2 ca4,49886980
mung4 käu1,49890655
hüng1 gau1,49895166
diu1 gwung1,49899468
däu1 niu6,49903979
wui6 hong2,49907550
ding6 tung4,49911643
long6 zau1,49915318
yäm1 löng4,49919620
kim4 sung3,49922877
dai6 du2,49926970
fu2 ling6 sü6,49931377
häu6 bing6,49935993
ngo4 zäi2,49940086
mæng1 täu4 hak2,49943448
si6 yäu4,49947959
bæng2 däng1,49951948
däng2 m4 säng6,49955728
lek2 zäi2,49959821
wok6 läu2,49963914
fak2 fo2,49967903
ceng1 töi4,49972101
cung1 dai6 täu4 gwäi2,49975881
ham1 cäng1,49982795
ging6 hau6,49987411
ngæng6 hok2 cung4,49991191
zi2 mui6,49996434
sæng1 ca4,50000109
peng6 di6,50004202
yöng4 na2,50008295
m4 zök6 su1,50011970
söng1 löi4,50017317
yäu6 bing6,50020888
yäng1 täu4,50024877
fu1 gök2,50028761
zuk2 säu2,50033063
mi2 ha1,50037365
siu2 säm1,50040727
dung6 dik2 dik2,50045343
zöi2 säng4,50049645
säu2 bi1,50053634
fæng6 ziu1,50057936
häu2 söi2 ging1,50062029
dap2 zöi2,50066958
læk2 li6 täu4,50071051
fu1 söi2,50076294
fung1 gäng2,50080805
du6 täu4,50085421
yi4 ca4,50089410
häu6 sæng1 zäi2,50093817
ngæng1 gwong6 zäi2,50098537
cöng1 lim2,50103675
na2 ha1,50107559
co1 yäk2,50110607
lu6 söi2,50114491
cai6 däu1,50118898
gök2 zöng2 säm1,50123200
wäng4 ce1 long6,50130637
fung1 sü6,50135880
co1 yük2,50140182
ying1 fui1,50144380
zäm1 si2,50148264
nüng1 söi2,50152880
bi2 yän4 da2,50157182
täi1 täu4 läu2,50161589
hi2 läi4 cöng4,50166205
bi6 täi1 cung4,50170716
sæng1 gwo2,50175645
huk2 döi2,50179947
käi1 ga1 po4,50184040
ngai4 da2,50188760
ce2 luk2,50192958
wui6 fu2,50196215
bing1 hi1 fak2,50200726
gwäng2 tong1,50205342
ming2 si2,50209331
da2 mu6,50214156
wui6 süng1,50217413
zing2 bu1,50221611
käm1 zöng1,50226227
ngo4 cäng1 sek6,50230738
li1 yü4,50235563
si1 ting4,50239656
gu1 zöng2,50243854
gäu6 si4,50248574
gu2 wæk6,50253294
tiu1 ho4,50257178
bi6 nung4,50261167
sæng1 häu6,50264633
ngi1 gäk2,50268413
fo2 täu2,50271984
a1 zök2,50276286
yung4 sük2,50280066
da2 dai6 cek2 lak2,50284055
ma4 tong2,50289089
mäu1 ming2,50293496
näi4 söi2 läu2,50297171
bæk6 gwo2 sü6,50302622
hæng4 wäng6,50307551
fu1 nong6,50311226
cung4 gäu2,50314901
læng1 säng1,50319621
zok2 bok2,50324237
cong4 yuk2,50328748
yäu4 kuk2,50332423
a1 täi1,50335889
suk2 zäi2,50339355
läng4 li6,50343344
ga1 sæng1,50347019
guk2 fa1,50350694
ceng2 co1,50354265
gäm1 ngäng4 fa1,50358672
cöng4 däng1,50363183
ning4 co1 yäk2,50367381
so2 si4,50371370
söi2 gau2,50375568
si1 zi2,50380079
bi1 zek2,50384695
gäi6 ha6 söi2,50388684
mi1 mai4 ngæng2,50393509
häu2 li6,50399065
yäng2 wa2 hi1,50402636
säk2 söi2,50407147
a1 mui6,50411554
gwäi6 ming2,50414811
wok6 lak2,50418695
nang4 däng2,50422161
ma1 täi2,50426568
fui1 zöng2,50430243
cing4 yäk2,50434650
zöi1 säu2 mi1,50438012
mu1 lung4,50443255
ma1 täu4,50446930
pa1 cäu2,50450814
ce1 zäi2,50455116
döi1 lüng2,50458791
bäu6 yök6,50462884
wong4 tong4,50466768
sü1 gwäng2,50470548
dung1 tik2 tik2,50475164
mui4 zäi2,50479780
gong2 lang6 häu2,50483873
m4 häu2 täi2,50488698
ting1 gwong1,50492791
yäp6 seng2,50496675
cæk2 gau1,50500977
ming6 fäng2,50505488
häu2 bok6,50509999
nga4 gäu1,50514197
fu6 nong6,50518290
höng2 päng1 päng1,50521965
bäi1 gök2 läu2,50526790
wui6 sæng1,50532659
säu6 bæng2,50537066
no6 mäi1 ci4,50541577
da2 häk2 ci4,50545879
töi1 pung4,50549972
ngik6 täu4 hung1,50553752
ziu1 fu1,50559099
but2 täu4,50563715
yi1 ce2,50567286
säu1 mæk6,50571797
mung2 zü6 ngæng2,50575681
löi4 gung1,50581341
söi2 yü4,50585539
huk2 bau2,50589423
däi6 ngi6 yäk6,50593516
säi1 mäng1 zäi2,50598027
læk6 täk2,50602538
bau1 nga4,50606318
zuk2 ki4,50609784
lip2 pai2,50613773
ho4 fa1,50618284
lau4 gi1,50622168
gau1 sü1 sing1 sang1,50626784
wu2 däm2 zäi2,50634743
söi2 zäm1,50639777
sü1 töi2,50644079
wo4 gwun2 täu4,50648799
so1 bai2,50652892
tim4 yai4 yai4,50657090
mo4 täu4,50662541
säm2 zäi2,50666321
ting1 si4,50670519
hung4 zäu2,50674717
bi6 go2 lung2,50679228
fo2 gi1,50683739
häu2 cu1,50687623
gök2 bæng6 däi2,50692134
bæk6 si6,50697377
si2 tung2,50701888
lai1 zäi2,50706295
mäk4 söi2 bäk2,50710493
söi2 ting4,50715527
zuk2 mik6,50719516
cöi1 dek2,50722878
yi1 söng4,50727285
häk2 bu1,50731483
däng1 zäi2,50735367
to2 dai6 gök2,50739460
o1 pi1,50744076
zau1 gwung1,50748065
da2 zung2,50752576
läng4 hai1,50756565
höng1 ha2,50760972
täu4 fa1,50764752
bæk6 tong4,50768950
lai6 si2,50772625
häu2 nüng6,50777659
fu1 yäng4,50781230
fu2 täu4,50784905
fui1 nong6 fu1,50788998
fæng4 süng4,50794554
li4 cäng1,50798438
ngäi4 mung6,50803054
gwo1 deng6,50807147
bo1 li2,50810613
ha6 pa4,50814184
mäi1 zäu2,50817650
si6 täu2,50822057
zäm2 ngäk6,50827091
äu1 zäi2,50830348
nga4 nga2 zäi2,50834441
sæng1 cöi1,50838639
a1 yi2,50842837
ke4 bok2 ma1,50846930
dung1 zek2 zek2,50851337
nü1 süng1,50856997
gäi1 lung4,50860986
gäk2 li4,50864557
zöi1 zai2,50867919
düng2 meng6,50872326
häu2 ting1,50875792
kim4 zäi2,50879885
däu6 fu6,50884187
ng1 yük6 zik2,50888594
gäu2 na2,50893523
nong4 li2,50897094
cäng6 cäk2,50900769
ngæng6 yäp2 mäu4,50904862
ming4 nap6,50909164
pæng1 wo4,50912735
bæk6 læng2 fa1,50916410
bok2 zöi2,50920921
ngo6 du2 zäi2,50925223
ai1 gau2,50929734
lok6 söng1,50934454
häu4 zi2,50938861
siu1 ling4 pai4,50943581
dai6 bæk6,50948510
bau1 lik6,50952290
gung1 bi6,50956174
dai6 ning4 sa6 mæng1,50960267
pung4 dim2,50966763
söi2 lek2,50971065
wong4 däu2,50974845
teng1 zai2,50979147
bæk6 læng2,50983345
cäng4 yüng6,50987229
fæk2 læng1,50991427
ting1 zeng2,50994893
zam2 cai4 long2,50999300
dai6 säu2,51004647
dæng1 ngæng1 läu2,51009158
däu6 fu6 gwung1,51013669
ding1 läu2,51019120
muk6 täu4,51023109
mäk2 si2,51026993
zo2 bing6,51031295
fo2 söi2,51035388
ham1 geng1,51039377
mäu4 lang2,51043784
lau1 po4,51047459
cöi1 gäng2,51052075
song1 zäi1,51056482
häp2 ngang1 fäng1,51060575
cät2 bing6,51065713
dai6 zek2,51069597
wong4 nga4 bæk6,51073481
tik2 wo4 cäu2,51078410
si4 häu6,51083339
ting1 gäu2 hek2 yük6,51087641
säu2 mi1,51095078
beng6 säk6,51099171
da2 nga4 gau1,51103160
nü1 säi1,51107462
long1 wung2,51111451
zuk2 yäm2,51115753
cäk2 läk6,51120055
wok6 gui1,51123626
sek6 käp2,51127406
süng1 kwæng2,51131395
täi1 fu4 su1,51135906
gam2 ga1,51141671
ga1 gung1,51145555
zuk2 cäng1,51149648
cæk2 zi2 gau1,51154055
läng4 läu2,51160133
cäu1 gäng1,51164331
dai6 luk2 cuk2,51168633
miu2 na2,51172726
ba2 mäk6,51176192
löi4 gung1 höng2,51179345
ngik6 fäi2,51184170
yäm2 zäu2,51188263
no6 mäi1,51192670
ting1 sip2,51195927
wo4 gwung2 cäu2,51200020
gwut2 wo4,51205054
yik6 læk6 læk6,51208311
fui1 säu2,51214598
säng4 zäi2,51219109
gäu6 zäng6 si4,51223307
dai6 bi2,51228654
ho4 læng2 sü4,51232643
o1 niu6,51237259
täu2 löng4,51240516
pi1 döi2,51244191
m4 gäu1 cäng1,51248598
cöi1 kwæng2,51253214
fui2 sa2,51257830
bui6 fäng6,51261923
cü2 läu1 po4,51266121
tæng1 dung1,51270946
löng1 häng6 mui6,51275144
fäk2 ki1,51280178
si1 säng1,51283958
säu2 gäng1,51288783
säi1 gwa1,51293085
zöng2 uk2,51297074
uk2 ki2,51300854
dai6 läu3,51304843
si6 täu4 po4,51308518
gäm1 ning4,51313343
cuk2 li2,51316600
gäi1 na2,51320589
ding6 yäu4,51324473
käi1 ma2,51328044
hæng4 yäng4 lu6,51331824
dai6 yi2,51336544
ting1 gæng1,51340428
dam1 gung1,51344626
zäu2 näp2,51349033
pa4 lung4 süng4,51352499
bang6 mung2,51356906
löng1 häng6 däi6,51361731
ming6 pung2,51366869
yuk6 zäi2,51371589
säng1 fung2,51375369
söng6 zäu1,51379985
käng4 cöi1,51384392
säu1 läi1,51388485
yäk6 yäk6,51392265
gäk2 yuk6,51396045
läk2 nga4,51399407
gau2 dim6,51402664
da2 gwäng1 däu2,51406653
nga1 ping2,51411269
söi2 dung2,51415258
fo2 süng4,51419769
zäu1 näi4,51423862
fui1 cäng4,51427433
hæk2 geng1,51431631
ce2 ha1,51435515
cöi1 täu4,51438877
säu2 zæng2,51442970
sek6 fui1,51447377
du2 ngo6,51451679
zü1 yäu4,51454727
gau1 zing2,51458507
zü1 gök2,51463018
cäk2 seng2,51467111
sing1 sæng1,51471413
gæng1 ting4,51475924
pu1 cong4,51479599
du6 güng2 fa1,51483901
nga4 yuk6,51489144
bæk6 gäp2,51492819
cäk2 song1,51496599
zäp2 cäu2,51500483
si1 fu2,51504681
ma4 yäu4,51509192
bæk2 zok2,51512763
hek2 fæng6,51516752
gik2 gung2,51520845
yäp6 bing6,51524729
dæng2 ce2,51528404
song2 fai1,51532497
zap2 säp6,51537008
däu2 läp2,51541310
tiu1 zäu2,51544776
sæng1 guk2,51549287
näi4 sa1,51553067
m4 däk2 hæng4,51557265
söi2 ngäu4,51560940
hi2 uk2,51564824
ngäu4 ki4,51568081
ngäu4 zäi2,51572488
zim1 mäi1,51576686
m4 cäk2 seng1,51580361
läm4 cöi1,51585186
bæk6 zäu2,51589488
bok2 täu4,51593999
beng6 si2,51597674
gäp2 na2,51602603
läi6 zi2,51606069
säm1 söi2,51610789
täi1 su1,51615091
gök2 ngæng1,51619602
sek6 läu4,51623173
cöi4 zäi2,51626848
zöng2 ngäu4,51631046
sa1 læng2,51634721
käk2 säu1,51638083
ngäu4 geng2,51642385
ha6 däi2,51646583
fong1 hok6,51650258
cong4 ha6 däi2,51654038
no6 mäi1 zäu2,51658967
lok6 zong1,51663269
wok6 cæng2,51667049
sæng2 zi2,51671038
ling4 ngäu1,51675340
ung1 cöi1,51679224
sü6 mi2,51683735
däu2 sü6 cung2,51687828
yäm2 säng1,51693175
zong6 däu2,51697686
fi4 läu2,51701988
di6 tong2,51705872
pou4 piu4,51710383
yäm1 gung1,51714476
fu4 yäp6,51718778
nga4 ziu1,51722453
si2 fäk2 lung2,51726546
wai4 sü6,51732206
ying1 zi2,51736508
mäi1 zäi2,51741333
hi2 täu4,51745426
pek2 cai4,51749310
zuk2 gäu1,51753194
ham4 nung4,51757287
yäk6 täu2,51760649
mi2 mo2,51764742
ngäu4 læng4,51768417
yim4 säi1,51772092
yöng4 zäi2,51776499
häu6 yäk6,51780906
säng1 bi6 nung4,51784895
fæk2 fung1,51789615
häu2 näm4,51794022
täu4 wäng4,51797802
læng1 fæng6,51801686
cung1 däm4 däm4,51806197
yäng1 gam1,51811231
læk6 ziu2,51815638
ting1 ho4,51820045
a1 ca1,51823616
sæng1 gök2,51827396
dai6 käm1,51831594
säi2 mäi1,51835687
wong4 ngäu4,51839467
ma2 zäi2,51843351
hi1 teng1,51846608
zü1 yäng4 po4,51850910
bi1 dap2,51855944
lai4 niu6,51860037
hung4 mäu4 näi4,51863921
bo2 cöi1,51868432
zi2 gap2,51872630
gwa2 fu1 po2,51876410
zäp2 bing2,51880817
gak6 zak2,51884701
niu6 tung4,51888585
dung1 söi2,51892574
sæng4 cöi1,51896876
läu1 fu2,51901178
gwong6 wak6,51906003
sæng1 za1,51909574
gäu1 häng1,51913458
zü1 gwung1,51917551
da2 læng1 zäng1,51921958
hæng1 kü4,51926051
cäu1 seng1,51930144
yök6 dæng1,51934760
cing4 bing6,51938331
zäng1 lung4,51942529
säng6 long4 go2,51946204
ga1 cang1,51951029
fäng1 gi1,51954809
yi1 wäi4,51959007
dap2 m4 cik2 ce1,51962787
gu1 zäi2,51968343
zuk2 pang1,51972436
zu6 ya1,51976529
wui6 ga1,51979786
hai4 ding1,51983670
bäu2 täu4,51987554
gäng4 läk6,51991334
käu1 zäi2,51994696
säk2 da2 gong1 fu2,51998789
cäng1 döi6,52004867
do1 ze6,52008647
gök2 du2 zäi2,52012531
mong6 yü4,52017147
m4 wui1 ming2,52020613
hi2 zäm2,52024706
fu1 löng4,52028904
gäm6 deng2,52032370
pui1 zung2,52036672
yöi1 meng2,52040974
mäk6 tong4,52044858
da2 zäk2 fäng1,52048638
cäu1 häng1,52053149
yäu6 säu2 bing6,52057138
gik2 bäng1,52062381
fæk2 gäi1 mäng4,52065952
ngäu4 gung1,52070463
za1 so4,52074765
ma4 fæng4,52078336
ha6 gæng1,52082011
ngäu4 zäng2,52085686
ying1 tung1,52090093
gwong1 täu4,52094291
li6 fui6,52098071
niu6 bu1,52102164
fäng1 m4 zök6,52106362
du2 ci4,52110351
löng1 gung1 po4,52114340
gäu1 löng4,52118851
ying1 zäi2,52122526
nga4 si2,52126619
sam1 döi2,52131130
cäu1 säm1,52135537
yüng4 bäk2,52140048
ziu6 täu4 zäu2,52143932
wäi2 wäk2,52149697
säng1 zi2,52153268
zuk2 dung6,52157779
gwäi6 tung2,52161768
näm2 hi2,52165966
ci1 yi1,52170268
cæk6 zäi2,52174466
bing1 ba2 hi1,52178559
dai6 läu2,52183175
fæk2 mung6,52187268
fong1 zi2 yiu2,52191257
fæng1 gæng2,52196291
co4 täu4,52200384
gung2 gu2,52204373
nong4 nim2,52208780
se4 hüng2,52212873
mung4 sip2,52217175
sæk2 ga1,52221268
lai6 bu6 gäi1,52225048
nga4 ku1,52230395
lai1 nü2,52234802
wak6 lük2 lük2,52238895
dai6 käu1,52244138
sæng1 yiu1,52248440
häu2 hau6,52252115
cöi1 siu1,52256313
täi2 zü6,52260511
ca4 sü6,52264395
gung1 yöng1,52268175
häp6 täu4,52272268
zung1 fung1,52276048
gäu2 mi1 suk2,52280559
ca4 gü2,52285175
ma1 zäi2,52289477
me2 geng2,52292839
bai2 dong2,52296723
yung4 sü6,52300921
cam4 däu2,52305223
yäm2 söi2,52309943
mai1 bu1,52314141
gak2 lak2 däi2,52318234
dai6 fo2 hi1,52322745
ma4 fung1,52327465
ngäu4 na2,52331663
hü1 yäm2,52335234
sek6 zäi2,52338909
zäk2 gu2,52343107
guk2 sü4,52347514
ka6 la6 ha2,52351607
ca4 bui1,52355387
tong1 yü4,52359167
dai6 nga4,52363365
söng1 löng4,52366413
mäng2 si2 fäk2,52369775
cai1 mui2,52375331
zöng6 gäng2,52379111
mæng6 fæng6,52383622
nga4 yäng1,52387924
guk6 fæng6,52391808
diu2 tung2,52395901
säu1 ha1,52400412
näi4 mo2,52404296
sæng1 cing4,52408076
zi1 ma4,52411751
ting1 gäu2 hek2 yäk6,52415426
söi2 gæng1,52422027
säu1 ba2,52426329
ngäu4 gok2,52430631
sü2 zäi2,52434515
yöng1 zü1,52438608
yöng1 gäi1,52443119
käu1 zäm1,52447212
au2 yöng2,52451514
däng2 zöi2,52456234
gäu2 yük6 gäu2,52460327
cöng1 go2 zäi2,52465674
da2 ting6 ming6,52470290
sæng1 ngai4,52474801
yäk6 zi2,52478685
dai6 yi4,52482987
sip2 sek6,52487185
tiu4 gæng1,52491487
mäk6 zäp2,52495685
cung4 sü6,52499360
bæk2 yük6 säp6 ng1,52503558
sau1 söi2,52510681
sæng1 bäu2 hæk2,52515088
zü1 zäi2,52519704
fän2 zäi2,52523902
wui6 süng1 nü1,52528100
gung2 gu2 zäi2,52533447
cung4 zäm1,52538794
täu4 sing1,52543305
bing2 däu6,52548025
wäi1 näi1,52551700
yük6 mi1,52555375
säi2 säng1,52559677
säu1 ba2 seng1,52563979
yök6 sæng2,52568699
muk6 sip2,52573419
fi1 gi1,52577512
gäm1 yäk6,52581605
ngæng6 mi4 mäu4,52584967
si1 gwa1,52589792
ling4 pai4,52593990
mäk6 hing2,52598815
dam1 gäu1 täu4,52602490
ngok6 fu2,52607733
heng1 ceng4 ceng4,52612453
ying1 tung2,52616964
täk2 bo1,52621580
zäp2 yök6,52625360
cöi1 ngäng4 gäi1,52629035
mät6 zäi2,52633964
long6 sam2,52638266
ngäu2 läu2,52642882
zing6 gäk2,52647080
sæng1 cäng1,52651069
zök6 su1,52655162
mo4 mäi1,52660091
gong2 wa6,52663662
yäng4 fo2 cung4,52667128
löng4 song2,52672579
däi6 mi2,52676777
wo4 hüng2,52680870
tong6 yüng2,52684650
zuk2 zek6,52688743
cöng4 tung2 hai4,52692836
cu1 läu1 po4,52697765
häp2 yäk2 zäng2,52702694
ze2 fu1,52707101
biu2 zi2 mui6,52711612
wui6 sæng1 nü2,52716959
fäu4 zäi2,52721993
lok6 yü1,52726086
yäp6 zäk6,52730597
ngik6 söi2 fu4,52733959
gong2 dai6 wa6,52739828
cäk2 ning2,52744130
ma4 zök2,52748014
lang2 säng2,52751689
söi2 täm1,52755887
ma1 läu4,52760294
käm1 zäi2,52763865
cäu1 ou1,52767958
pæng1 tung2,52771947
fæng1 kö2,52776458
mau4 cäu2,52780969
zuk2 yi1,52785794
hæk2 zæng2,52789678
käm4 lo2,52793771
nai1 zöi2,52797237
lok6 hü1,52801748
læng2 læk2,52805423
wäng4 täng1,52808994
yim1 zü1,52813087
ting4 lö2,52817598
mui4 yäng4,52821482
zok2 äu2,52825053
læng2 sam1,52829355
fung1 gwong1,52833866
ngæk6 fung1,52838273
da2 zäu1,52842889
fäng1 gäu1,52846564
säu1 mæng2 mæng2,52850971
däi6 yäk2 mäng4,52855796
ce2 bi6 fung4,52860203
zöi6 hong4,52864714
hing1 cöi1,52868494
m4 ging1,52872587
mäu4 bäk2,52875949
li2 zäi2,52879624
zæk6 läu2,52883717
zäng2 gu2,52888019
säu2 zi2 gung1,52892530
mui4 yäng4 po4,52897773
häu2 säm1,52902807
dai6 däu2,52907423
zü1 yäng4 gung1,52911934
säu2 zöng2,52917281
käi1 nöng4,52922001
säu1 säp2,52925363
si2 hæng1,52929352
zöng1 fu4,52933550
fäng4 täu4,52937748
sük2 li2,52941946
bai2 zäu2,52945621
bæk2 näu2,52949923
zäk2 yü4,52954330
dek6 mäi1,52957901
hi2 cöi1,52961785
cän1 ga1,52966296
fæng6 cæng2,52970285
fu4 dip2,52974587
sa2 mæng4 gäi1,52978367
luk2 zi2,52982878
sæng1 bäu2 yäng4,52987076
küng4 täu4,52991065
zung1 lü1,52995158
dai6 häu6 ning2,52998624
da2 ham1 lu1,53003031
hok6 tong2,53007333
diu1 geng2,53011949
gæng1 ting4 läu2,53016147
döi1 ming6,53021494
häu6 mi1,53025169
dam1 säm1,53029053
hek2 æng1 zäu2,53033564
zam2 ha1 ngæng2,53038075
fo2 zuk2,53042377
peng2 gwäk2,53046261
yäu2 säu2,53049832
yäk2 säi1,53054239
fæk2 yöng4 diu2,53057914
häu2 zäk6,53063574
lu4 wäi1,53067876
tong1 zü1,53071238
ting4 bok2,53075436
zäm1 bæng2,53079947
zo2 säu2 bing6,53084145
häk2 yi4,53089283
zäng1 dai1 ngæng2,53092958
bi6 löng1,53098096
wæk6 lük2 lük2,53102085
däu1 muk6 läu2,53107119
sing1 hung4,53112362
zäp2 läp2,53116455
ngik6 söi2,53119921
gäng6 bing6,53124746
nga4 cak2,53128839
däk6 ngæng2,53132410
fak2 nga4,53136085
söi2 ung1,53139447
yäng4 hæk2,53144167
fän1 fu1,53148051
gäi1 pi4,53152771
läng4 zü6,53157073
cuk2 sæng1,53161271
yung4 yi6,53165678
näng6 täu4,53169562
muk6 sät2,53173760
häng1 däi6,53178376
siu1 ya6,53182365
gäu1 läu2,53186354
wong4 bau1 ce2,53190238
hau2 m1 dau2,53195063
bæk2 yim1,53199365
hæk2 hi2,53203249
ceng1 gwa1,53206924
zöng2 cäk2,53210913
häu2 yäu1,53215006
lung4 läu2,53218995
süng1 täu4,53223193
lok6 bok6,53227286
süng1 nü1,53231484
zäm2 täu4,53235368
siu2 fæng2,53239357
yü4 lung4,53244077
o1 si2,53247439
fæng1 gung1,53251637
löng1 zi2 mui6,53256148
äi2 gwa1,53261913
käu1 säu2,53265379
mäng2 zöng1,53269786
fæk2 fui1 häu2 mung6,53274088
da2 zong1,53282779
läu1 häu2,53286036
zöi1 häu6 mi1,53290547
m4 se2 däk2,53295581
wui6 mu2,53299465
fai1 zi2,53303036
bau1 cak2,53307234
m4 co1,53311536
ngi1 si2,53314898
mi6 söi2,53319305
zæk2 ning4 läi6 si6,53323816
päu1 zök6,53330521
gong2 dim6,53334719
bi2 gau1 häu2,53338290
fuk6 häk2,53343324
käp2 gäng1,53346790
zäu2 duk6,53350465
gäm1 cäk2,53354140
yiu4 cüng4,53358233
cäng1 wa1,53362640
säng1 läk6 gwäng1,53366315
fu2 bui1 hung4 yiu1,53371244
yi4 beng2,53379412
gäng1 fu1,53383923
zo6 höng2 ki4 säng4,53388434
ho2 ka1 yäng1,53394930
söng6 mäng4 ha6 li1,53399023
zung2 zuk6 cäng1 säi2,53404892
ha6 yäk2 go1,53412433
co1 gwo1 gam1,53416004
wo4 bo1,53420933
gung1 dung1,53424713
zo6 zöng6,53428702
yi1 deng1,53432795
pai4 söi2 löng6,53437306
yäk2 fäng6 zi2,53442026
da2 lüng6 zung2,53447686
tip2 zäi2,53451988
du1 häu2 ci1,53456081
löng1 fæk2,53460906
zöi1 siu2,53465417
gong1 lok6 di6 dim2,53469824
ga2 yü4,53476634
bau1 cäng1 ting1,53479891
bong6 mæng1,53485134
häk6 dai6 gwok2,53489123
m4 gäng1 m4 gok2,53494470
zäng6 zung6,53500444
duk6 zäi2,53504433
lo2 ha1,53508213
da2 pi1,53511470
sæk2 gäi1 gäng2 häu4,53515459
dæng6 di6 bo1,53522478
gäng1 ning4,53527407
wo4 hi1,53530769
säng1 cöi4 zi1 däu6,53534340
ba1 pu2 lok6 fu1,53542508
säng2 yü1,53548795
li4 fu2 däk2 lok6,53552993
löng1 pai4,53559907
löi4 se6 cöng1 ping1,53564418
hi1 zäk2,53572377
säi1 söi2 cöng4 läu4,53576157
häi6 yäng1 wäi6,53583698
pong4 täng1,53588418
gäng6 gau1 kü1,53592616
säng2 muk6 zäi2,53597754
læng6 mäng6,53602892
söng1 cung1,53606881
tüng1 sing1 fung1 zäng1,53611392
säng4 gau1 löng4,53619247
co1 fui1,53624176
päng4 su1,53628583
yäng4 zü6 läk6,53632990
yim1 wu1,53637710
säi1 gong1,53641594
sæng1 sük2,53645792
säk2 zi2,53649885
läi4 mäng4 si4 fäng6,53654083
häm2 diu6 cung4 ling6,53662147
köng4 du6,53668748
gü1 däu6,53672737
bing1 wäi4,53676621
hong4 yip6,53680087
yäu6 ha6 gok2,53683867
säi1 säu4,53688483
säk6 söi2 gi2 säm1,53692576
käm1 teng1,53700744
long4 long4 söng1 häu2,53704837
gäng6 säng4,53711647
sük2 zung2,53715845
zöng2 dai6,53720043
cung1 cong1,53724136
fæk2 cöi4 ce1,53728647
luk6 du6,53733994
fu2 sæng1 däu6,53737774
säu6 næng6,53742599
säk6 häng4,53746483
bäk2 co1 bäk2 co1,53750158
zöng1 wa4 fung1,53757281
da2 gäu1,53763046
zäng1 pi4 läk6 kik2,53766930
tiu4 gai2,53773113
gong2 däk2 häu2,53777415
bäk2 yi6,53782449
cöng4 tung1 fäng2,53786124
häu2 häu2 yung6,53791575
bäng1 söng6 wäng6 dung6,53796191
zing1 häng4,53804568
cäng1 zü6 gwung1 sing1,53808243
süng2 täu4,53814948
wäi4 yi1,53818832
co1 lok6,53822821
wung1 lok6 ca4 fæng6,53826601
sæng1 lu6,53835083
tüng1 dam1 tiu1,53838654
gwong2 bo1 däu6,53843897
söng2 säk6,53848304
cü1 bing1 bäk2 gäng1,53851979
häi6 zöi1 häu2,53858789
yäk2 lu6 söng6,53863718
gæk2 zäi2 beng2,53867811
köng1 yäng4 so2 næng4,53872636
bai1 duk6,53880177
säk6 mäk6,53883748
zim1 mai1 fäng2,53887423
päng4 gwong1 geng1,53892770
duk6 zau2,53897699
yäng1 du6 yöng4,53901688
säk6 zü6 söng1,53906513
näm2 tung1,53912173
na4 za1,53916266
duk6 läk6 næng4 zi1,53919628
ga2 yäk2 pui4 säp6,53926960
löi4 m4 löi4 däk2,53932725
häu2 m4 häu2 yäng4,53937759
dim2 gong2 du1 häu2,53942688
yäu6 söng6 gok2,53948244
hap2 gung1 cu1,53953069
wæk6 æk2,53957998
ce1 luk2,53962091
siu1 fu1,53965244
wäng6 wo4,53969964
lok6 yü1 ha6 fung1,53973430
fung1 tiu4 yü1 säng6,53980553
si1 däu6,53988721
bäk2 säng4 yöng6 zi2,53993128
hong4 fuk6,54001505
häng1 sæng2,54005285
gäu1 du6,54010005
hæng4 läi1,54014098
mäng4 säng1,54017773
häng1 yäu4,54022284
co1 bik6 zi6,54026273
löng1 säng1,54032038
ping1 tong4,54036340
mu4 wa6 bäk2 tam4,54040015
däu1 cäi4,54047452
sæng1 käm4,54051336
cöi1 gung1,54055325
mæng4 da2,54059732
gwäi1 du6,54063825
tu4 gai2,54067814
päng4 gwäng1,54072012
ba1 cöi1 lung4 na4,54076419
säng1 söng1,54081244
da2 seng2 zäng1 säng4,54085964
süng4 züng2 mung4,54093296
käng1 löng1 gü1,54098225
ng1 löi4 gwäng1 deng2,54103259
fæng4 si6 läm4,54109024
säng6 söng6 sing1 su1,54113535
wäi4 zi1,54122226
gung1 yi4 zi2,54126424
yäng4 säng1 yeng4 ga1,54131980
da2 bo1,54138476
su2 yäk2 su2 yi6,54142151
siu1 duk6,54150946
sing6 zuk6,54155039
mäng6 ha1 sing1,54158923
ping1 ming6 zi1 ci4,54163434
gæng1 ci1,54171498
pok2 ye1,54176009
tiu4 säk2 bæng2,54180311
cäm2 säk6,54185240
hok6 däu1,54189751
cöi1 ce1,54193949
teng1 yäng4 gong2,54198356
yäng1 hong4 gäu1 go1,54203181
söng1 fo1,54209155
du1 säk6,54213562
wæng1 zäi2 kü1,54217446
yäng1 fäu2,54222271
gi1 säng1,54226887
wäi4 ng1,54231085
dai6 wo4,54235178
