pron,offset
siu1 tang4,57186124
tui1 ci2,57191158
tung2 vui2,57195669
han2 go4,57201120
si4 ziu3 yi2 miang4,57205945
sam1 ga1,57214636
kai4 gau1 zong3 tai4,57220505
min2 ngin2,57226583
zon1 sim1,57231512
fui4 det5 fung1,57237695
lam2 zin1 lin2,57243251
ki2 tau4,57251001
ciang4 zit5,57255094
yiu1 piang2,57259814
vong2 tin4 gong1,57265265
vo2 gon3 teu2,57273538
pau4 lu4,57281393
zi3 song4 fu4 gui4,57286636
man1 zai3,57294282
yin4 det5,57299525
mo2 giong1,57303409
da3 ba3,57308652
cia1 me1,57313477
hau3 set5,57317988
dau4 gon4,57321977
cien1 zai3,57327011
m1 cai4 hong2,57332358
boi4 yang3,57339377
gam1 cet5 hi4,57343575
su4 da1,57349340
hau3 can3 lan4,57354269
sen4 zong3 yin2 vung1,57361288
dong1 ga1 zok5 zu3,57370292
tai4 cong2,57377520
min2 mun2 mong4 cuk6,57382031
bi1 kat6,57388005
fan3 sa4 giang4,57392516
cu4 cung4,57398490
gok5 det5 go4,57404150
ki3 zon4 yen4,57409497
pu2 tau2 zu3,57415366
sam2 sim1,57421967
ba1 su4 ti4,57428150
yit5 m1 yit5 ce2,57434542
hang2 ha4,57440307
git5 si2,57444714
ok5 yun4,57449121
kau1 da3,57455095
van4 mui4,57459502
zung1 san3,57464536
long1 gi1,57470092
zung1 cau3 yok6,57475543
lan2 ho2,57481412
dit6 si3,57486759
dong1 bin1,57490852
pa4 m1 pa4,57496617
det5 su4 gu3 tau4,57502382
dan1 da3 tuk6 deu4,57508460
kiong2 tai4,57515479
bi4 fui4,57520199
cung2 cu3,57524815
da3 vang2 fong4,57530580
dong1 zung1,57537703
zau1 zit5,57543572
zung1 vun2 su4,57548188
cien2 miang2,57555834
din3 m1 sun4,57560972
sin1 fo3 siong1 con2,57567991
zung1 tung2,57575637
sien1 yui3,57582551
zung4 sa2,57587794
ciang1 dau3,57592305
yiu4 heu4 fong1,57597443
tau4 det5 ga1,57604462
siang3 tin4 tin4,57610645
sin1 long2 gung1,57618604
hau4 ki2 sim1,57627713
siu3 mat5,57635150
sin2 yen2,57639661
da3 ma1,57644172
bun3 miang4,57649206
hau3 siau4,57653613
hau3 vui1,57658333
cong2 fat5,57663680
ca1 zin3,57668296
song4 song4 zu1 cak5,57674165
goi3 ha4,57682020
min2 gui4,57686531
si1 din3,57692191
pau4 ngiok5,57697747
san3 gong1,57701736
song4 su4 ngin2,57708337
cit6 gok5 sam1 gok5,57714415
m1 hau3 lem3,57722583
pi4 lan4 so3,57729288
yong2 ca1,57735053
gau3 zong3,57740087
zun1 m1 zun1 cung4,57744912
zu1 pi1,57752558
yen4 mui1 fuk6,57757487
fam4 min2 zu3 pai4,57763356
ma1 bak5 lok6,57770375
ket5 bu4,57775200
dong1 gim1,57780443
yit5 fan1,57785790
pak6 ga1 tau4,57790406
but5 zuk5 vui2 li4,57795857
da3 pok5,57803398
pin2 vu1,57807282
liong2 sit6,57812838
tai4 gi1 fui4,57816722
hau3 mong2,57823323
bui1 sui3 ca1 sin1,57827939
sin1 ngien2 kai4 lok6,57835794
ngin2 man1 vui2 fam4,57841663
bau1 sun4,57848159
cau2 sien1 ngin2,57853088
song1 cung1,57859898
siang4 min2,57866185
yi2 go3 yau4,57871845
ke4 ga1 po2,57878028
da3 fan2 ca1,57883584
yung2 su4,57890394
fung2 fu4 zai3,57896263
bau4 fu3 go1,57903282
gau3 yen2,57909360
sau3 sau3 pa4,57913871
ti4 sam1,57920681
pin2 ki3,57925819
m1 sa3 det5,57931062
ban4 san1,57937036
so3 zok5 so3 vui2,57942070
sam1 hau4,57949298
vun2 ngin2 siong1 kiang1,57954227
zien1 ket5,57961559
siong1 oi4,57966384
tau4 det5 pin3 zit5,57971000
tui1 bo1 co4 lan2,57978855
liong1 sam1 cen2,57985769
but5 sin1,57992997
tui1 siau1 yen2,57998344
fung4 min4,58005258
man1 ng3,58009874
yin4 ngiam4,58015012
zung1 li1 su4,58019314
mui1 mung4 sin2 zin1,58025915
siong1 gien4,58036069
yit5 ngien2 vui2 tin4,58041207
boi4 zon3,58049689
ket5 tuk6,58054305
da3 tai4 gau1,58058712
ta1 tiau2,58064163
sen3 zong3,58068570
ca1 sin1,58074126
gai3 ha4 gai3 ha4,58079891
liong2 gi4 pin2,58086283
hau3 da3,58093406
bia1 yit5 bia1,58098022
yit5 ngien2 lan2 cin4,58103787
hang2 sen4,58112478
yi3 heu4 cun1 sun3,58116989
tiau4 ca2 het6 sit6,58125680
cin2 cim1 ngi4 cung4,58131967
tang4 ha4,58140658
mau2 liu2 yi4,58145483
si1 gu3,58151979
vui2 lan2,58157848
sam1 pak6,58162673
tai4 teu2 lau3,58167602
min2 sip6 sam1 lin2,58173262
sit6 zai3,58180908
sam1 gung1 siau1 fui4,58185733
mun4 ti2 song4,58194424
zung1 sim1,58200293
fam4 gok5,58206476
sit6 cong2 liong2,58211405
tin1 ziu1,58217692
fu4 sit6,58222517
ngiet6 gai3,58226819
vui2 han4,58231330
pin2 vat6,58236781
zung4 giam4,58240665
bi3 la4,58245176
au3 cai2,58249687
pa4 cia3,58254721
mau2 lau3,58258605
so2 ha4,58263952
ngoi4 gon1,58269090
lin2 gam3,58274855
lo2 pet6,58280306
lu4 sui3,58285026
tan4 ha4,58290269
kit6 han4,58294780
fam4 cu4,58299396
siau3 ngin2 sa2,58304534
ciang1 sau4 ngien2,58311553
tai4 siau3 pien4,58317527
song4 han4,58324546
nga1 ge4,58329789
fu2 ngok6,58333778
yau4 m1 yau4,58337871
ya4 hang2,58343845
fa2 meu4,58348774
bau1 suk5,58353808
sak6 su4,58357797
kiut5 kiong3,58363144
cam1 ci1 but5 ce2,58367655
zung1 kon4,58374674
ciang1 tung2,58381066
zon3 loi2,58387876
sun4 tau4,58393536
hang2 bit5,58398570
moi2 zai3,58402872
vui1 kiut5 kiu2 cien2,58408323
bit5 ca1,58416805
go4 sa1 fui4,58420898
tang4 m1 dau4,58428126
cung4 zung1 zu1 cung4,58433891
ca2 tau4,58442268
da3 gin3 zong4,58446884
zung1 ciu1 ziet5,58454530
pin2 on1 zi3,58461131
ca1 lu2,58468672
da3 gu3 liang1,58473706
sung1 san3,58480202
tang4 gin3 go1,58485967
cui4 ok5 gam3,58492881
con2 ngiam4,58498750
cong2 sang2,58503470
lau1 go4 gai4,58508921
cai1 po2,58515208
song4 ki2,58520346
ngiap5 ham3,58525171
liau3 ton4,58530100
ka1 li3 vun2,58535343
hiun4 tuk6,58542362
zin4 ci4 zin4 kok5,58546873
dien3 dong4,58553996
yau4 hoi4,58558612
zit5 mun4,58563019
tien1 fa1 piang4 tuk6,58568470
cong2 sa1 van1 tau4,58574862
da3 gang1,58583135
sau3 cin4,58588064
tau2 min4,58593933
det5 su4,58600325
song1 pu4,58605254
hiung1 ti4 zi3 moi4,58611332
kim1 tang4,58618560
sam1 set5 giun3,58623071
yin3 ti3 song4 sin1,58630612
din3 bau1,58637944
ho2 bok5,58642455
yiu1 gin1 vu2 hiam3,58646339
zon4 zai3,58654507
tai4 zung1 fa2 gau1,58659645
zin4 vun2,58666664
san3 fun3,58671802
zi3 song4 tam2 bin1,58677985
mu3 pan4,58688661
ngiun2 hong2 ga3,58693695
ton1 gau1,58701445
sang1 zong3 su4,58706270
cung2 teu2,58713602
heu4 vui2 zin4,58719471
gai3 ve4 ziu3,58728162
gau3 gui1,58734345
ok5 lot5 tien1 hi4,58739796
bi3 ka1 cau1,58747337
vong4 pu4,58753206
man4 but5 gin1 sim1,58758553
ca1 lung2,58767244
gau3 dung3,58773009
yit5 liong1 pien1,58778147
kiuk5 zung1 ngin2 san4,58784957
ngan3 mi2 mau1,58791976
tuk6 su1 gi1,58798890
giau4 me1 miang2,58806013
cit5 za4,58813032
m1 piang2,58817752
sip6 zai3,58823099
ben1 gong1,58827924
pin2 min2 fa4,58833898
lin2 si1,58840603
siong1 lien4,58845637
m1 oi4 mien4,58850775
lu2 ap5 tau4,58856958
du1 hau3 zang4,58862096
hoi3 sem1,58869010
vo2 gon3 cau3,58873939
ci4 so3,58880540
ngan3 zip5,58884947
yiu1 miang2,58889981
he4 hau3 do1,58895224
hiun1 tau2,58900989
mau2 gien4 go4,58905814
sin2 ciu4 gam3,58911579
pok5 san3 to1,58917762
sit5 piet6,58924676
yung2 vui2 yit5 ti3,58928769
diam3 son4 hau3 le1,58936415
za1 giang3 ciu4 miang4,58943956
sak6 luk5,58951288
tau4 hi3,58955695
sin2 ban1,58960102
gi4 siu2,58965867
pin2 gong1 giang4,58970587
si4 vui4 zong3,58976979
din3 gang1,58984207
m1 he4 hau3 min2,58989658
zin4 tai4,58997617
sin1 vun2 cu3,59002233
tui1 mun4,59011133
mui1 ban1 ca1,59016062
cu4 siong1 mau2 tun3,59022140
dam4 gon1,59031353
giung1 tien4,59037118
mong3 vui2,59042047
sam1 bak5 luk5 sip6,59047916
hau3 ki2 toi4,59054935
gang1 sin1,59061745
sim1 li1 yiu1 su4,59067196
ngiu4 zon3,59074946
tam4 gui4,59079875
ca1 mun2,59085326
zon4 van1,59090777
bot5 vong2 zung3,59095915
en1 yen4 cin2 siu2,59105442
sam1 gak5,59113297
liong1 ngan4,59118644
zung1 tu2 zon4 gi1,59123364
du1 he4 mau2,59131114
feu3 tin4,59136879
man1 li1 fuk6,59142435
ng2 fu4,59148200
ton1 cen2,59153443
zon4 ngim4,59158477
liong1 pit5,59163615
yit5 zung1 yit5 toi2,59168544
bun4 pien4,59175876
zok5 biak5 song4 gon1,59180178
pau1 pau1 yuk5,59189600
ciu4 kiun4,59195574
ziu1 zon3,59201025
gap5 ngin2,59206059
sa2 cung2 cu3 li1,59211302
li1 gai3 co4,59219575
song4 su4 tin2,59225131
da3 ciong1,59232359
yi1 ngin2 vui2 bun3,59237184
zung1 ba1,59245352
mui1 hau3,59250803
pau4 fung1,59255314
yau4 fong4,59260139
ziap5 sang1,59264337
ziu3 liong4,59269788
lit6 min2,59274195
cok6 giang1,59279646
yin1 goi1 det5,59285306
gu4 min2 su1 ngi4,59291489
siong1 ngi4,59298926
ngoi4 kiong2 zung1 gon1,59303437
gung1 sin2 min2 ciu4,59312232
pan4 hau3 ngin2,59319773
yit5 liong1 diam3,59325747
ya4 gang1,59332348
gon1 giong1,59337486
si2 ca1,59342415
zon3 ziap5,59347344
ciu4 hien1 ciu4 hai3,59352273
fan1 muk5 ga1,59359083
ham4 giang1,59366102
po2 zai3,59370718
mui4 tung2 ziok5 lap6,59375647
cung1 fun4,59381725
zit5 lau2 sin2 cit6,59387699
yit5 pu4 fun4,59394718
tuk6 dau4 zu1 cu4,59400692
moi2 gui4 lu4,59407711
cit6 ti4 yi2 co4,59413162
ge4 fu1 ya2,59420076
dok5 mo2,59426468
zit5 ket5 sa4,59431188
sin2 cu2,59437580
teu4 min2 tu4,59443031
fa4 he4,59450154
cam1 ga1 za3,59453725
pin2 pu4 ciang1 yun2,59460744
tui1 li1,59469017
gon4 min2,59473528
hiong4 song4,59478457
hin2 si4,59483386
sak6 ket5,59488106
yok5 fui4,59492722
lan2 kon4,59497860
dap5 gung1 ca1,59504565
kit6 sau3,59510957
ti4 zin3,59515259
san1 hoi1 mun2 gi2,59520502
zi3 zat5 gung1 zai3,59530760
liang4 m1 liang4 zai3,59538406
ti4 ngi4 min2,59544693
siong1 sung4,59551189
yit5 lu4 song4,59556954
mak6 lok6 gai1,59562197
hok6 su1 zai3,59567857
zung3 gin1 li1,59575085
kai4 go4 da3 zim1,59582940
hau3 liang4 zai3,59590586
ga3 va4,59596769
bia1 ziu3 du3,59601385
yit5 sien4 zu1 ca1,59607359
hau3 ngui2,59613855
si4 yiu2 lau1 fan4,59619098
gai1 gung1,59627684
ngiu3 ngiu3 lok6,59634076
lem3 co4,59639841
yi2 zi3 hi4 su3,59644770
hang2 det5,59651998
da3 dau4,59655882
cit6 tung1 fo3 ca1,59659975
zung1 yi1,59667516
yi2 zin3,59672550
siu3 so1,59678210
li4 zit5,59682721
cong2 ya4,59686814
ka1 si3,59691325
kiun4 ti3 si1,59695627
tai4 da3 ziet5 keu4,59702437
kiong2 ngang4,59709247
am4 tau4,59713654
lan2 dau3,59717747
pin2 si2,59722572
gung1 zu3 tau4,59727292
bui1 gon1,59733370
cung2 ngiap6 yen2,59739030
ngiet5 mui3,59745735
zung1 fa2 vun2 fa4,59751082
het5 siong1 ca1,59758728
fun2 yen2 tien1 sin2,59765015
si3 ca1,59772452
go4 heu4,59777277
mau2 lem3 go4,59781788
sit6 vut6 siam1 vui2,59789120
giun1 fo3 gau1 yit6,59797393
cam4 min1 ngit5,59805352
cu4 min4,59812684
tu3 zit5,59817927
tai4 bu4 tau4,59822229
su4 zin4 kiong1 yen2,59827994
yau4 vun2,59835535
vu1 yin2,59840569
bia1 bia1 yung2,59845185
teu2 ca1,59852099
zon3 gi4,59856819
ca2 pu4,59862062
cung1 cong3,59867096
fen2 liong4,59872547
gong1 yau4,59876954
ki2 si3 gi4,59880943
tai4 ka1 si3,59887962
zit5 zui1,59894145
ngok6 pu3,59899596
gon1 fu2,59905047
teu4 ki2,59910081
la2 ngin2 hak5,59914279
yi1 heu4 m1,59921089
vu2 ca1 piet6,59926227
giet5 zoi4,59931783
met6 zip5,59936817
da3 mi3,59941015
lo4 so4,59946049
hau3 hau3 yim3,59950665
ciu4 m1 su3,59958206
ngien2 ci4 lit6,59964702
lit6 but5 cung2 sim1,59970153
sam1 mui4 sien4,59978321
gi3 hang2,59985862
ciu4 li1,59991418
sam2 gi1,59995825
lin2 tin4,60002008
liu2 hang2 kiuk5,60008400
sam1 ngiet6,60015001
zan4 sin2,60019094
hok6 cong2,60024023
ai4 bien1,60028743
la3 hong2,60033359
cit6 tung1 ca1,60037975
piang2 tit6,60044576
zin1 tiau4,60048983
siet5 ga1,60053599
liong4 lit6,60058842
fuk6 sit6,60062622
hok6 su4,60067029
vut6 fa2 gai1,60072272
ngin2 miang4 gan1 tien1,60079604
mai4 su1,60088295
kit6 tai4,60092911
zon3 sang1,60096900
gok5 ngu4,60102560
yim3 sin4,60107594
min2 zin4 ngien2 sun4,60113045
bui4 luk6 luk6,60121736
sin2 ya4,60127501
ngin2 hang2 tau4,60132012
cin2 kin1,60138195
lok6 sen4 hau4 si1,60144691
mui1 ki2 min2,60152128
san3 vun2,60160192
hau3 do1 ngien2,60165957
ma1 dau4 sin2 gung1,60172767
sa4 dau4,60181876
fu4 siong4,60186283
yim1 liong2,60191212
hang2 hi4,60195619
tien4 dan1 ca1,60200548
yit5 vok6 pau1,60206835
yit5 si2 gan1,60212182
tien1 si2,60220037
mo1 dang3,60224548
zu1 set6 ma2,60229059
fu4 sui3,60235764
da3 cu4 ga1 gung1,60240902
sak6 gap5,60249175
ham4 tung2 ngien2,60254104
bit5 sin4,60260705
dau3 si4,60265425
liau2 ha4,60269727
moi2 zit5,60274656
zon3 san3,60279272
con2 ngiam4 ngien2,60284828
zin3 tin4,60290906
but5 pin2,60297193
tiang3 zai3 zuk5,60302122
fui4 tam2,60308723
vui4 get5 gien1 ki1,60313652
sui2 cok6,60320984
tai4 cin4 cong4,60325495
tien1 hon1,60331364
zit5 zun3,60337233
ceu4 zai3,60342893
su1 tung2,60347822
cu3 siau1 bi3 zong3,60353378
lin2 si2,60361442
yok5 tin4 suk6 sin2,60366267
yau2 con2,60373495
sang1 sa2,60379051
ma1 ti3 fui4,60384398
fa2 lun2 si1 a1,60390894
cong2 cu3 yi1 vong1,60397808
ziok5 su4,60404722
don3 sut6 sut6 ge4 sot5 ma2,60409756
yi1 zok5,60417611
vong2 gon4 zung1,60421600
ket5 det5 siau1,60428932
het5 tau4,60434697
da3 gi2,60438895
iu3 pak6 pau1,60443302
ngiu2 boi4 lu4,60448545
min2 tiau2,60453474
sit5 da3,60458403
gien1 teu2,60463332
gin3 gon1,60468470
pak6 ci1 zai3,60474862
vui1 si3,60482090
m1 zun1 cung1,60486497
siu3 dong1 ki2 cung1,60492784
kau3 si4,60500743
git5 zai3,60504941
sang1 m1 sang1 zai3,60509661
tam2 tung2,60518352
sin2 cung2,60524744
zim4 si3,60531136
yin4 ciu2,60535752
zit5 len2,60541203
hau3 su4 du1,60546341
gai3 fong4 zu3 zit5,60552942
zung1 zung1,60560797
gon1 zung4,60567189
sau4 fu4,60573058
vu1 lu1 muk5 ce2,60578092
kim1 lau1,60584275
su4 sip6 min2,60588682
tap6 go1,60596119
zong1 zin3,60600839
liu2 liong4,60607022
van2 bau3 tai4 tau4,60611847
gi4 su4 pu1,60618239
tang4 cut5 ngi3 yiu2,60624317
gai3 gun4,60632067
au3 po2,60638041
cong2 ciu4 sam1,60642970
ket5 ziu1 kiu2 giam4,60650511
hang2 ket5,60658261
gong1 teu2 zai3,60662459
sien1 bi1,60669582
zung1 ngoi4,60675451
hi4 kon4 tien4 yang3 hi4 hoi1,60679962
hau3 hi4 cu4,60688653
fan3 gan4 ge4,60695463
gong3 bun3 ti4,60701019
hau3 lan2 gong3,60708038
dau4 keu4,60716206
fong1 pien4,60720404
ngi2 lan2,60725438
poi4 su4,60730263
yit5 liong1 lip5,60734879
si3 zai3,60740539
ngi4 su4,60745677
cung2 gong1 yin2,60750397
siau1 mo2,60758565
vui2 zu1,60763181
sip6 yit6 sin2 kiu2,60768215
yit5 ngi1 tau4 po4,60776174
yiu4 sin2,60782775
zo3 song4,60787391
sin4 lu4 yit6,60792842
zang4 fa1,60798293
zu3 kai4,60803431
ngiun2 zi3,60808047
cong2 sin1 cu4,60813394
sit6 luk5,60821353
ngin2 tau4 ngui2 gi1,60825655
zim4 pau4,60833301
yiu1 gi1 fui4,60837603
dong1 gang1,60844204
gin1 dien3 on4 li4,60849551
vong2 gung4 gung4,60856570
song4 ziu1,60864947
yen3 kiun4,60870398
diau4 bin1,60876581
tin4 dong4,60881928
lang1 sam1,60886021
go4 sin4,60891681
hiam3 sin4,60896610
bi4 cu4,60901539
gung1 zung3,60906468
but5 ton4,60912651
si4 giok5 sa2,60917267
ngan3 fut6,60923763
tai4 hau3,60928797
ngit5 zu1,60933308
dui4 tiau4,60938133
lak6 cak5 ha1,60942017
tui1 tok6,60948304
dam1 tien1 mong4 ti4,60952084
boi4 hiong4,60959207
pui2 po2,60963196
fu4 suk6 fap5 li4,60968125
giok5 tap6 ca1,60975771
con2 siau1,60981222
hi4 pau1,60986151
zai1 dau4,60990558
liong2 hau3,60995487
gang3 set5,61000207
diam3 du1 yin1 goi1,61004196
tuk6 zai3,61013618
yi1 sit6,61018443
da3 vok6,61022118
ciu4 zung1 yi4,61025793
tai4 sak6 zak5 si3 hai3,61033230
gong4 teu2,61041712
gim4 yun4 lin4,61046641
pin4 min4 sam1 long2,61053242
yim1 het6,61059947
tien4 ca1,61064249
ton1 lai1,61068656
mau2 hin1 ci4,61073794
ko1 hin1,61080186
lau1 det5 tiam4,61085742
zon3 ziet5,61091402
gai3 m1 gai3 giet5,61096122
tu4 ga3,61104708
gau3 gam1,61109951
kang3 vut6 zit5,61114985
lok6 ci4,61120645
tan2 sa4 cut5,61124947
cok6 fo3,61131234
fong2 pau4,61135954
cong2 ciu4,61140570
dau3 poi2,61145708
gi1 fui4,61151368
ngien2 si4,61156193
sin4 hi1,61161122
kong1 lok6 lu4,61166260
gin3 zong3,61172547
tang4 ngin2,61177790
sau1 sui3,61182092
sien3 zung3,61187857
si4 teu2 po2,61194040
li3 yiu2 ba1 si3,61200536
bau3 gok5,61207137
go4 tu4 fat6 yok5,61211230
gon1 yit5 bui1,61218771
zi4 kit6,61225476
fat5 fo3,61229569
zot5 fut6,61233767
lem3 hi3,61238696
cit5 ham2 tau4 lam2,61243834
con2 zung1,61250748
lan2 din3,61256931
zu1 cung1,61263532
ce4 ngin2,61269297
da3 miong3,61273808
cung2 zung1,61278737
kio2 ga1,61285024
pi1 mui1,61290267
tau4 po4,61295301
za4 hong2,61299812
ham4 da3 ham4 sat5,61304741
kin1 dau3,61310819
son4 pan2,61314912
on1 pui4 zin4 sam1,61320259
li2 kan3,61328114
dang4 tin4,61333565
mat6 sau1 sin2 gin1,61338912
yong2 kit6,61348334
gen4 man4,61353577
yiu1 zau1 yit5 ngit5,61358297
liong1 bit5,61364480
ken3 ket5,61369096
dong4 si3,61373712
yen3 cu4,61378328
ngim4 min4,61383675
ngin2 vui2,61388395
liam2 dau1,61393638
cung1 pan4,61398985
hiam2 miang4 cong2,61404541
sam1 pui2 siau3 zia3,61410828
fung1 pau4,61419519
ciang1 hoi3,61424030
gang1 yiu1,61430108
teu2 la1,61435351
sam1 luk5,61440280
yit5 dang3,61445000
lok6 gang1,61449511
hau3 zin4 song2,61454754
ngiau4 tuk6 zin4,61461773
ket5 tai4 kui1,61468583
zok5 teu2,61475497
cok6 cu4,61480635
pai2 sui3 liong4,61485564
kong3 koi4 gai3 long2,61491224
dong4 zai3,61499183
con2 sang1,61503903
gang1 min2,61509772
cim1 gang1 ban4 ya4,61515328
liong1 sung4 fan4,61522347
tai4 nga2,61528739
zau1 cin2 mu4 co3,61532937
tiau2 set5 ban3,61539851
pien4 ko3,61546870
det5 go4 miang2,61552426
sau3 zong4,61557773
lien2 leu1,61562911
ngoi4 gan1,61568362
hon4 liu2 hiap6 boi4,61573813
cung2 gai1 gok5,61579891
vui3 tu4,61585969
pin2 zet5,61590898
da3 ten2,61595200
zin4 ngam1,61599920
tin4 go4 toi2 yiu2,61604640
fung2 yi1 zim1,61612390
zin3 lut6,61620558
ga3 tin4,61624651
cu4 det5 ki2 lok6,61629371
co4 lon4,61635136
ngat5 zai3,61640065
fa1 yen2 tau4,61644681
fa4 bit5,61651595
mo2 cat5,61655688
bi1 cok6,61660199
fo3 zung3,61664710
cam1 giun1,61669744
gin1 tien1,61676345
sam1 ga1 cun1,61682214
sen3 hi4,61689964
pak6 va4 si1,61695207
gui4 bau3,61701285
zau3 ciak6,61705483
lin2 fun2,61709890
la2 sa1,61715655
kiong2 dui4,61720898
fung4 det5 tau4,61726245
vui3 on1 fu4,61731488
dong1 kien2,61738611
du3 pia1,61743645
cuk6 cin1,61748574
fa4 hok6 sin2 fun4,61754234
yin4 dai1,61762402
di1 boi4,61766913
diau4 tung3,61771320
ngiun2 hong2,61776771
si3 li1 tau2 sang1,61782640
zin1 tau4,61790704
co1 ca1,61795424
cien2 lui3 da3,61800249
but5 fon1 yi2 san4,61807268
cit5 min2,61815018
kai3 yau4,61820783
lam2 pan1 sun4,61825190
sui3 song4 ba1 lui2,61833149
yit5 si2 zu1 gan1,61840899
co4 dau4,61848858
yong4 bien1 zo4,61853369
su4 cen2 siong1 sit5,61859865
but5 sit5,61867406
yiu1 da1,61871499
zim3 cit6,61876115
hi3 vun2 lok6 gien4,61880313
luk5 min4,61887227
yau4 hok6,61893410
dau3 but5 yi2,61897190
zung1 cut5,61903582
song4 ga1 zu1 kien3,61908720
gon1 zung1,61917411
cok6 gin3,61923594
cien2 gi1 zu1 gam4,61930090
hang2 set5 cung1 cung1,61937631
luk5 sip6 sam1,61945172
giung1 cin1,61952191
da3 mun2,61957851
cung2 giu3,61963198
pin2 giun1 suk5 tu4,61968649
sam1 sip6 luk5 ge4,61976086
fuk5 tuk6,61983418
song4 fu1 kip5,61987511
cong2 giu3,61994634
lem2 ho2 bau1,62000085
heu3 hi4,62006268
si3 su4,62010884
si1 do1 si3,62016231
gin3 vu4 cu3,62022623
kien4 ziong4,62028388
bien1 zi4 sin2 bun3,62032481
heu4 hi3 zu1 siu4,62040858
sa4 gui1,62048086
yi4 siong4,62053537
hau3 ngiet6,62058048
su2 cong2 liong4,62061828
cien2 pien4,62068011
da3 giu3 giu3 giu3,62073567
hang1 sang1,62080690
ket5 cung1,62085828
son4 zai3,62090757
lan2 sa3 lan2 li2,62095895
cong4 cuk6,62105004
ok5 tuk6,62109620
ko3 lan2 gin1,62113609
tien1 gin1 ti4 ngi4,62123554
vak6 biang3 cung1 gi1,62130259
ziet5 sit6,62138009
ti2 cong4,62142102
gin1 kiung3 zin4,62147553
si3 cang4,62156453
gai3 yok5,62162218
yin1 goi1 ko3 yi1,62166102
gau1 hang2,62174897
si4 kiong2 lin2 ngiok6,62179722
gon1 mong4,62187054
ke4 ga1 lau3,62191252
giet5 zim1,62196599
fui4 cim3 mong4 sit6,62201842
sit6 zang4,62208443
vun2 tun1,62213163
sam1 ton4 lun4,62219450
het5 zai3,62226782
cong1 ngin1 po2,62231293
fui4 co4 yi4,62237894
cien1 zai3 lan2 fung2,62244390
mun2 gim4,62253603
mau2 yi4 su1,62259681
cu4 gi3 lem3,62265864
pui2 zin4 tau4,62272360
siet5 li1 fung2,62278229
gon1 yim1,62284830
cun3 tok6,62290595
ca1 lin2,62295106
long4 fui4 si2 gan4,62300140
cip5 tuk6,62308831
sit5 lin2,62313133
sip6 min2,62318271
yin3 hong2 gau1 go1,62324036
kam3 yong2,62331786
tiau4 bin1 kien3 ziong4,62336193
tin4 lun4,62343003
zu3 da3 go1,62347514
ngok6 li1,62353279
su3 mak5,62358939
ngi4 zin4 zai3,62363659
cu4 sin1 lan2 bau3,62370573
fan1 tan1,62378010
gon1 fo4,62384402
gong3 gu3 zai3,62388495
diam3 zung1,62395932
mu2 lin2 liong1 ko3,62401906
ki1 ca2,62408925
cung4 yung4,62413541
zit5 gai4,62418470
hin1 hi3,62423608
lau3 hoi1,62428119
pau1 zu1 lau3 heu4,62433466
tu4 gien1 fa1,62441321
kiong2 ngiok6,62447922
bit5 gin1,62452015
min4 but5 goi1 ciet6,62457675
but5 sau3,62464485
si4 vui4,62468787
song3 cit6,62473298
sit6 si3 geu3,62477705
hon2 get5 zai3,62485142
a3 diau3 li3,62491534
ciang3 sit6 fan4,62497821
dau4 kip6,62504108
zong4 fo3,62508097
yin4 siu3,62512817
siong1 ci4,62517746
suk5 tu4,62522362
bu3 san1 tau4,62527500
gong3 fu3 va4,62534101
he4 zui4 hau3,62540702
sam1 tiau2,62546467
ga1 suk6,62552441
hau3 su4 m1,62556430
lan2 hot5,62562299
coi4 gon1,62566915
song4 go4 ngiet6,62573098
bi3 si2 gan4,62578967
tien4 va4 kat6,62586717
hon4 fa2,62591855
teu2 miang2,62596366
hau3 bi3,62601504
lok6 fa4,62605806
lin2 en1 pai4,62610422
hong2 lui4,62616814
pai4 za3 vui2 keu4,62621952
ca1 tai4 pau4,62629284
fan3 sung4 zung1,62635153
hau3 su4 he4,62642276
vu2 gai3,62647832
gung1 m1 gung1 pin2,62653075
gam1 fu4 ngin2,62660512
kiong3 ngiun1,62665963
hen2 sang1 ngiun2 hong2,62670997
ban4 lu4 song4,62678120
sam1 siu3,62683154
sia2 mo2 ngoi4 tau4,62688710
zen1 zu3 fu4 mu1,62695311
pen2 yiu1 zai3,62703688
cu1 ca2 tam4 fan4,62710707
zung1 ngi4,62717621
cong2 tiap6,62722028
het5 bia1,62726539
tai4 si4 kip5,62731364
zon3 vun2,62738383
yit5 liong1 cu4,62744043
tai4 ban3 sau1,62749808
yim1 zit5,62756200
vu1 su4 dau1,62760711
gung1 song1 ngiun2 hong2,62766058
ciang4 oi4 yit5 dit6 zai3,62773599
nga2 cat5 zai3,62781245
su1 lon3 gon3,62787010
lin2 moi2,62795283
da3 fung1,62800212
da3 bi1,62805141
si4 vui2,62809652
li3 yi1 vui2,62814477
set5 man1,62820346
la1 ma1,62825693
so1 fut5 tai4 yi4,62830518
kiang1 cung1 fon4 gip5,62837746
dang3 sim1 din3 pui4,62845601
ci4 sa1 sin2 tap5,62854292
min2 ngien2,62861311
mau4 zai3,62865718
du1 hau3 tang4,62870438
sen3 liok6 hau4,62876934
liong1 man4,62883326
ngok6 tan2,62888777
ngiau4 tau4,62893497
gai3 so3,62897799
zon3 yi2,62902310
mau2 ngin2 li1,62907239
