pron,offset
ciu4 döi6,45627153
häu2 häu2 yäm2,45631246
ceng2 hæk2,45635757
lo4 gæng1,45639641
täu4 pi4,45643316
säu2 näp2,45647514
bäi2 zäu2,45651085
säng6 yü4,45655178
yäng4 ling6,45659062
hek2 zäi6,45662633
dap2 däk2 si2,45666204
hi2 deng1,45671342
wäng6 zöi1,45675435
wa6 me1,45679215
diu6 ca4 häu6,45682577
sü4 niu6,45687715
däu2 töi4,45691495
gäm1 zäi6,45695275
säp6 du6,45699159
læng1 si2 lo1,45703043
kiu1 täu4,45708077
näi2 geng2,45711961
zuk2 yü2,45715636
cäk2 däu6,45719834
söng6 käp2,45723196
fung4 yi1 zäm1,45726871
zök2 zäi2,45731905
bäk2 käu4 säm6 gai2,45735998
sæng1 cau2,45744793
säng4 dim2,45749304
söng6 bing6,45753397
sim4 tong4,45757386
yäm1 däu6,45761375
ping2 sek6,45765050
fu4 li2,45768830
zung1 sü2,45772505
yi1 zök2,45776703
täi3 täu4,45780901
mui4 cü1 löng6,45784576
läi6 häng4 zik2 yök2,45790132
bäk2 säk2 wäi4,45797464
ho2 fäu2,45802184
fi4 täng4 täng4,45806173
gäng1 tæng1 bäk2 yi1,45811624
däng2 tu1,45818434
ngo4 hung1,45822109
diu4 züng2,45826307
cäu2 mäu6,45830609
zäm1 zäu2,45834389
bäk2 da2 zi6 ziu1,45838482
zäng1 zöi2,45846232
si1 ze2,45850116
ding1 däu2,45854000
kwäng1 næng4,45857989
dam2 löng6,45861246
co1 cü1,45864921
go1 nam4 zäi2,45869641
gai2 käp2,45874048
ki4 lok6 yung4 yung4,45877410
da2 sæng2,45884533
go2 bing6,45888417
häk6 zäng2,45891674
nöi6 mok6 gau1 yäk6,45895558
löng1 wui4 si6,45902577
däk6 yi6 dæk6,45907506
zi1 gi2,45912331
yüng4 gwok2 köng4,45916320
cung4 yim4 cü1 li1,45921249
zung1 yöng1 hung1 tiu4,45927745
cung4 yong4,45935391
da2 söi2,45938962
wo4 nüng1,45942533
täng4 ce1,45946626
zäng1 se1,45950615
däng1 gäu2,45954708
dai6 cing4 yäk2,45958801
hung1 zing1,45963208
säu1 gung1,45967406
gäng1 gwui2,45971604
bäk2 wäi1 köng4 bäu6,45975593
næng4 gau2,45983239
fi1 säng1,45987750
ba1 da2 ni1,45992157
yi1 yäng4 wäi4 bung2,45996355
yäng4 wäi4,46004105
dai6 luk6 wa2,46007676
bäk2 cäng4 zi1 cäng2,46011978
ka1 si2,46019833
zök6 säu2,46024135
wo1 käu1,46028646
säu2 bui1,46032321
cung4 säu1,46036414
yi6 ying4,46040716
gi1 wui6,46044287
gwäi1 fa1,46047753
yit6 söi2 fu2,46051428
do1 gi2 cing4 cung1,46057193
cöng1 go2,46064316
hau6 mu6 cü1,46067991
gäng6 höng1 cäng4 hip2,46072816
sik6 bung2,46079208
zäu1 zip2,46083301
zo2 züng1,46087185
säk6 däu1,46091487
säu1 teng1,46095267
lu6 gäng1,46099674
hek2 zäu2 fæng6,46104081
näng4 yüng2,46109846
cung1 gäm1 suk6,46113939
na4 ha6,46118868
cät2 ma4 zäi2,46122125
säu4 si6,46127054
säng1 hau6,46131565
duk6 cü2,46135658
zäk6 nü1,46139542
si2 ga2 ce2,46143426
zuk2 säng2,46148251
yäng1 du6,46152449
mui1 ha1,46156333
zöng6 yi6,46160008
gwa1 häu2,46163997
ng1 gok2,46167672
läu1 lüng6 gwäk2 täu4,46171347
siu1 gau1,46177948
ci4 ha1,46182564
söi2 gök2,46186135
häu2 sing1 zäng1,46189810
gäu1 da2,46194948
læng6 ca4 za1,46198832
mak2 dai1 ngæng2,46203761
ze6 ting1 wa4,46208586
gäi1 cäng1 fa1,46213306
gäng1 wong4,46218653
mi6 gok2,46221910
häu2 däk2,46225794
fu2 ca4,46229469
mu6 bi1,46233876
lung4 ngæng1,46238074
li4 bok2,46241958
zäng1 hi1 säng4,46245633
zung6 yäm6,46250562
häu2 häu2 säng1,46253924
dam6 däng6,46259062
söi2 ce1,46262946
häu2 päng4,46266935
hong1 yöng4,46271028
wäi1 läng4 däng6,46274912
yi4 zi2 hi1 säi2,46279737
ting1 pæng2,46287487
bäu6 fung1 sük2,46291789
häu2 wäng6,46296823
säu2 zi2,46300812
cü1 däng2,46305323
bæk2 yäk2,46309625
sing4 yöng6,46312882
si6 wäi4,46317080
du6 mäk6 ngük6,46320755
yöng4 gu2,46325580
bui6 suk6,46329673
täi2 m4 dau2,46333139
kong1 zäng1 go1,46337546
fo2 lu4,46341848
häu2 cäng1 co2,46345001
gäu2 cöi1,46349826
dai6 ma1 si6 gæk2,46354024
hok6 yip6 yäu1 säng4,46361461
giu1 cäng4,46369838
täu4 cung1 cung1,46373827
läu4 läk6 si6,46379070
cung1 mäng4,46384313
fäng2 leng1,46387675
fong1 bäk2 ha6 säm1,46391350
säng4 bung2 hau6 yäk2,46398578
sa6 tong4,46406224
löng1 ping1,46409795
läu1 sü2,46413993
mæng4 ngæng1 läu2,46418504
cäk2 ha1,46422911
zo2 ha6,46425959
zök6 bing1,46429216
löng1 läk6 cap2 däu1,46433309
fa1 teng2,46440537
cäm4 zök6,46444421
wæng4 dim6,46448201
cöi1 ce1 säu2,46451876
fong1 pi1,46457432
bäk2 tung2,46461316
ciu1 gäng1 yim6,46464887
fung4 zäi1,46469607
da2 säu2 zi2 mu4,46473909
ba1 si2 läu2,46480719
wu1 käu1,46485648
si1 kü1 ce1,46489428
bi6 süng2 wäi4,46494253
ngo1 säng4 yäk6,46499704
do1 siu2,46503797
su1 li1,46508099
zung1 zäk6 yip6,46511774
bi2 ding6 wa2,46516808
pau1 zöng2,46521528
sük2 gäu1 ce1,46526144
cäng1 sæng1 gung1 lu6,46531282
læng4 fa1,46537987
gap6 gök2,46542080
häng4 wäi4,46545546
bæk2 zip2 kwäng4,46549117
cöi1 däu6,46553628
yäk6 höng1 häng4 säi2,46557721
sæng1 säu2,46565680
yüng1 käng1,46569773
ting1 gung1,46573866
tu2 wa2,46577750
söng1 ce1 dim2,46581425
däng6 löng6,46586563
ce1 gung1,46590343
da2 niu6 zäng1,46593914
dung1 yöng4 ce2,46598843
hau1 gäng1,46603877
gwa1 gwa1 giu1,46608388
gwung1 tong4,46612899
säng1 diu6,46616261
fuk6 fu2,46620145
cang4 ngang1,46624134
ka1 ce1,46628227
gwäi6 fuk6,46631902
du6 ga1,46635264
gök2 zi2,46639044
ning4 häng1 yäng4,46643242
täu4 hü1,46647753
mäng1 ci4,46652160
ha1 gung1,46656776
ngak2 mäi1,46660869
gäi1 zäng1 sü1,46664649
yäm6 säk6,46670100
yöng4 säm1,46673984
zäp2 ca4,46678495
mung4 käu1,46681857
ping1 ping1,46686159
wäi4 su1,46690148
bui1 döi1,46694241
zing1 za1 säk6 bäng2,46698334
cüng4 gäm2,46707443
hüng1 gau1,46711641
tai1 päng4 säng6 säi1,46716048
su1 säng1,46724634
mäu1 gai2,46729250
löng1 näp2 fa1,46733552
hung4 lo4 bæk6,46738272
löng1 go1,46742470
diu1 gwung1,46745936
se6 cäng4,46750238
däu1 niu6,46753913
sæng1 säng4 bæk2 zi6,46757275
wui6 hong2,46764189
zäng1 do1 zuk2 siu2,46768178
gäu1 zäng1 du6,46774570
zi6 gi2 näm2,46779499
ding6 tung4,46784010
ting1 gung1 di6 däu6,46787372
säu2 ce1,46794600
long6 zau1,46798798
wo4 söng6,46803205
sæng1 bo1,46807194
cäk2 m4 däu2,46810660
däk6 gæng1,46815067
bi6 säk2,46818324
yäm1 löng4,46821999
wäi6 säng1 cik2 bi6,46825256
ceng1 bi2 bi2,46833006
zäng1 häu2 hek2,46838353
gwung1 cöi4,46842864
lo4 deng1,46846957
gung1 käk2,46850632
siu1 ping2,46854098
wäng1 säng1,46858923
kim4 sung3,46863225
da2 ha1 gi1,46867318
guk6 zöng2,46871411
dai6 du2,46875504
gwung1 tong4 yiu2 däu6,46879597
muk6 yäu1 ca1 bik6,46886511
cäu1 pung1,46893948
zi2 mäng4 däu6 säng1,46898459
me1 söng1 säng1,46906105
fu2 ling6 sü6,46911348
bäk2 säk2 yäk2 zing1,46916277
giu1 säng1 gwæng1 yöng1,46923191
häu6 bing6,46931046
ngo4 zäi2,46935035
fæk2 säng1 liu1,46938710
se4 du1 si2,46943639
mæng1 täu4 hak2,46948464
zük2 wäk6,46953184
si6 yäu4,46956337
co1 däi1,46960221
su1 ga1,46964314
zing1 täu4,46968721
wa6 häu2 mi6 yüng4,46972605
zäng1 yäng1,46980251
bæng2 däng1,46983926
gäm1 næng4,46987706
ma1 söng6 fung1,46990963
wo4 päng4 kü1,46996206
däng2 m4 säng6,47001344
cäng1 hung4 zäu6 bæk6,47005333
wa6 däng6,47012456
fæng2 ting4,47015922
cüng1 söng1,47019493
wa6 bäng2,47023691
biu1 säm1,47027471
lek2 zäi2,47031878
cung4 wok6 säng1 säng1,47035971
wok6 läu2,47043617
läu1 gwo1 gai1,47047292
mäk6 zäk2 mäng4 mäng4,47052117
säk6 yüng4,47059136
da2 gäi1 hük2,47062916
zäng1 yi6 däu6,47066905
fak2 fo2,47072252
yäk2 söng1 yäk2 lok6,47076032
da2 co1 ding6 wa2,47081692
pau1 cöi1,47088084
zü1 lung4 ce1,47092491
yi1 säk6 zü6 häng4,47097734
zo6 läu4,47105902
ceng1 töi4,47109368
cung1 dai6 täu4 gwäi2,47113043
diu6 zi2,47119957
ham1 cäng1,47124677
gäi1 zäi2 säng1,47129188
yäk2 kük2 bäk2 zäng1,47134535
bing1 gäng1,47141240
ging6 hau6,47145229
ngæng6 hok2 cung4,47148904
zi2 mui6,47154042
näi4 täu4 ce1,47157613
hi1 löng6,47162751
wu6 fa1 si1 ze2,47166322
tung1 ce1,47174072
sæng1 ca4,47178165
mäng6 cöng4 mäng6 düng2,47182049
säp6 gi2 du6,47190740
ding6 ha6,47195669
diu6 säng1,47198926
käu4 säng1,47203333
da2 ha1 bo1,47207740
su1 dim2,47212147
m4 däng2 säi2,47216554
dæng6 gung1 säu2,47221065
gi1 gwæng1 ce1,47226203
züng2 zöi1,47231132
co1 bau1 söng1,47235225
fi1 löi4 mæng2,47240572
ga2 cik2,47244874
ho2 yi1 bi2,47248445
mu4 läng4 löng1 ho2,47252747
seng4 si6,47259034
peng6 di6,47263441
gäu2 wa4 gäng1,47267430
säng1 si2 yäu1 mäng6,47271941
zu6 nga4,47280423
yöng4 na2,47283680
si4 ha6,47287564
m4 zök6 su1,47291344
pung1 yü4,47296795
söng1 löi4,47300470
pung4 täu4,47304041
me1 gäm1,47307925
löng1 go1 yäk2 yöng6 gäu1,47311287
yäu6 bing6,47317992
hæng4 bik2,47321876
yäng1 täu4,47325342
säng1 zäk2 ning4,47329017
læng1 læng1 sæng2 sæng2,47333528
fu1 gök2,47342219
cäi4 cäi4,47346312
zuk2 säu2,47350301
täng4 zöng2,47354394
mi2 ha1,47358592
zung2 cuk2,47361849
häu2 nöi6,47365524
däi1 säng1 ha6 hi1,47368886
siu2 säm1,47375069
dung6 dik2 dik2,47379789
zöi2 säng4,47383882
cöng4 dæk6,47387871
söng6 go1 ngük6,47391860
säu2 bi1,47396058
yäk6 säi2,47400151
näm1 suk6,47404140
mäk2 gai1,47407711
ha6 ngæng1 pi4,47411491
zü1 yuk6 gung1,47416002
gæk2 ye6 säu4,47420513
m4 häu2 da2 læng1 ngo1 go1 wung2,47425651
säng6 näng4 däu6,47432252
fæng6 ziu1,47437286
söng1 cung4,47441275
yäu4 söng6 yi4 ha6,47445473
wäi6 höng1 gong2,47453641
häu2 söi2 ging1,47458675
su1 lik6,47463604
siu2 däk6,47467175
läm4 häng4,47471164
säu1 säng4 zäng1 gwo2,47474630
dap2 zöi2,47481962
læk2 li6 täu4,47485742
säm1 süng1,47490985
fu1 söi2,47495601
fung1 gäng2,47500112
du6 täu4,47504623
ngi6 säp6 ngi6,47508507
yi4 ca4,47513854
säm2 ya1,47518261
zäng1 häu2,47521727
cöng4 käng1,47525925
häu6 sæng1 zäi2,47530227
yäu1 co1,47534947
wo4 yi4 häp6 däu6,47539145
yäng4 köng4 ma1 zong1,47545746
cüng4 säng1 hi1,47553601
gäu1 se6 pau1,47558426
muk6 dai6 muk6 siu2,47564086
läng2 gäng2 go1 goi1,47571732
yäk2 häng4,47577915
ci1 tam1,47581277
ngæng1 gwong6 zäi2,47585266
ngük6 ha1 fo1,47590404
cöng1 lim2,47595229
täng1 zäi2 zuk2,47599009
na2 ha1,47602998
co1 yäk2,47606046
düng1 wäng4,47609930
lu6 söi2,47612978
cai6 däu1,47617385
gök2 zöng2 säm1,47621374
cim4 fuk6 ki4,47628602
wäng4 ce1 long6,47633845
gi2 häu2 yung6,47639088
gai2 fäu2,47643599
düng6 zöng1 cü2 yi6,47647901
dai6 hæk2 ce1,47655129
cung4 säu1 gäu6 häu2,47659640
hi1 ce1 du6 läng4,47667390
fung1 sü6,47673886
co1 yük2,47678293
mung4 da2 fui1,47682595
ying1 fui1,47687629
ciu1 säng1,47691513
lü1 ging1 bäk2 sing2,47695920
söi2 söng6 lok6 yüng4,47702521
täu4 cung1 gök2 heng1,47711003
zi1 säk2 fu1,47718440
zap6 sæng1,47724309
luk6 da1,47728089
säk6 sük2 gäu1,47731869
zäm1 si2,47737216
häu2 gwäi2 söi1,47741727
cung4 häng1,47746552
gäu1 cöi4 sæng1,47750645
läng1 lök6,47756096
zung2 gäng1 li1,47759562
häng1 säk6,47764178
mäi4 söng1,47767853
säng4 cung4,47772260
nüng1 söi2,47776353
säng1 wuk6 cik2 si1,47780446
su1 fæng1,47787987
bi2 yän4 da2,47792812
wui6 löi4 mäk6 zung2,47797114
zäng1 zung6,47803610
täi1 täu4 läu2,47807390
säk6 säk2,47812215
päng1 cäng2,47816099
fæng1 leng1,47820506
cik2 ping2,47824181
bok2 gwa1,47827961
söi2 mäk6 wa6,47831427
hok6 hæng4 ce1,47836356
hi2 läi4 cöng4,47841181
wui6 gäi1 si1,47845692
däk2 fæng1,47851248
bi6 täi1 cung4,47854923
sæng1 gwo2,47859852
yäng4 zi1,47863527
yök2 wui6,47867829
zi6 yäu4 häng4,47871295
ga2 hi1 mong6,47875702
huk2 döi2,47879900
däk2 wa6,47883889
ca1 gwo1,47887251
wæng6 næng6 zi1 gau1,47890822
käi1 ga1 po4,47898572
ngai4 da2,47903292
yung2 si6,47907281
yiu1 æk2,47911688
gi1 co1,47915886
da2 sek6,47919561
ga2 mäng4,47922818
söng1 yäng1,47925971
cung1 co1,47930273
zäi1 zau2,47934366
da2 tam1,47938459
læng6 za1,47942134
pui4 läu1,47946018
nöi6 hong4,47950216
cöng1 läm4 dæng6 yü1,47953787
cung4 siu2,47961851
häu2 mæng1,47966049
ce2 luk2,47970142
wui6 fu2,47973086
yäng4 säng4,47977284
yüng1 gäng6 ci4 mäng4,47981482
bing1 hi1 fak2,47988814
fæk2 ceng1 gwong1,47993743
löng1 gäng1,48000239
säu2 zi2 au2 cäk2,48004541
täi2 m4 ging1,48011769
wui6 hau2,48015653
bæk2 si6 ho2 lok6,48019955
zung1 wa4,48026660
löng1 yöng6,48029813
gwäng2 tong1,48033906
mäk2 söi2,48037477
ming2 si2,48041570
da2 mu6,48046186
yiu1 zöi1 gæng1 pung4,48049339
wui6 süng1,48057194
duk6 se2 zöng1 wui6,48061496
bi6 kwäng1,48070187
zing2 bu1,48074280
peng4 fo1,48078582
tiu4 gai2 yüng4,48082362
wäng4 zäng1,48087291
käm1 zöng1,48091384
ngo4 cäng1 sek6,48095895
fuk2 se6 yi4,48101033
sing2 gong2,48106902
li1 yü4,48110891
löng4 dok6,48114984
säu1 häng6,48118973
m4 co1 däk2 noi6,48123066
si1 ting4,48129249
yung2 cöng4,48133029
bæk6 wa2 mäng4,48137018
päng4 päng4,48141320
gu1 zöng2,48145100
yi1 bäu6 zäi1 bäu6,48149820
gäu6 si4,48156943
gu2 wæk6,48161663
wäi4 cüng4 hok6 ga1,48165547
tiu1 ho4,48172357
bi6 nung4,48176137
sæng1 häu6,48179394
ngi1 gäk2,48183174
fai1 lok6,48186327
cung1 löng6 käp2,48189375
pung1 düng1,48193886
miu6 bäk2 säng1 fa1,48197979
päng4 söng4 yäng4,48205311
fo2 täu2,48210031
zöi1 köng4,48214124
ceng2 yäm2,48218008
a1 zök2,48221892
gæk2 zäi2 pu1,48225463
söng6 bung1 yip6,48230288
m4 häu2 li1,48235113
löi6 gäng6,48238475
ham3 kü4 m4 yuk2,48242568
yung4 sük2,48247497
da2 dai6 cek2 lak2,48251277
däu2 läm1,48256520
ma4 tong2,48260509
säm6 wäi4,48265020
mäu1 ming2,48268904
go1 zäi2,48272579
be1 zäu2,48276045
näi4 söi2 läu2,48279616
bæk6 gwo2 sü6,48284859
köng4 säm1 zäm1,48289788
hæng4 wäng6,48294926
wäi6 ni1,48298601
gwo1 löng1 ziu1,48302276
fu1 nong6,48307101
cung4 gäu2,48310881
dung1 wai1 säi1 däu2,48315288
cäng4 däu6,48323143
mai4 muk6,48326923
däu1 ngäu4 si6,48330180
læng1 säng1,48335318
löng1 söng1,48340143
yüng1 säu2,48344550
wu4 cäng1 wa4,48348748
zæng2 cing4,48354095
yü4 cung4 zi1 säng6,48357561
zöi1 häu2 bäk2 gwo1,48364998
ka1 gai1 miu4,48372435
päng4 ning4,48377051
fuk2 zi1 säm1 läng4,48380308
yäu1 mäu1 näm2 gwo1,48388058
zok2 bok2,48393301
cong4 yuk2,48397290
gai2 fong1 zu2 zäk2,48400547
yäu4 kuk2,48408611
söng1 dong1 häu2,48411973
cöng4 zu6,48417424
hung4 säm1 mæng6 zöng6,48421308
a1 täi1,48429163
söng6 ha6,48432734
suk2 zäi2,48436409
säng4 gäng1 mong1,48440293
kwuk2 ha1,48445640
bu6 ce1,48448375
säm1 du6 yäu4,48452782
ding6 dung6 ce1,48457607
dai6 gai2,48462536
ng1 hong4,48466838
gong1 lok6,48470304
läng4 li6,48473457
ga1 sæng1,48477132
yi1 bong6,48481121
guk2 fa1,48485214
zäng6 su1,48488576
ceng2 co1,48492669
zäng1 säng1,48496658
gäm1 ngäng4 fa1,48500960
häu2 gai1 siu6,48505471
cöng4 däng1,48510609
cöng1 wo6,48514807
cöng4 gong1,48517855
tam1 zöng2,48521635
ciu4 zäu1 wa2,48526146
säng4 gäng1 yüng4,48530866
læng6 si1,48535795
bäng1 mung4,48540724
däu6 häu6,48544190
yäk2 nu6 zi1 ha6,48548179
ting1 söng6,48553839
di6 ha6 säng4,48557514
ning4 co1 yäk2,48562025
sam1 fæng1 si1 ci1,48565909
wuk6 läk6 si1 se6,48575227
long1 na4 du6,48583604
däng6 ha1 gäng1,48588324
däk2 yäng4 geng1,48592940
da2 däk2 tung1,48598078
ngo1 ge1,48602276
cam1 gwäng1,48605533
bäu2 wäng4 däu6,48610149
bi2 zök6,48614869
cam1 mäu4,48618649
cü1 bi6 löng6,48622115
so2 si4,48627880
bæk2 söng6 ga1 gäng1,48631869
söi2 gau2,48639828
söi2 läng4 läng4,48644444
bæk2 ga1 lok6,48648851
gau2 mai4 yäk2 cäi4,48653153
pu2 li1,48658396
bing1 säng4,48661967
ping1 ying4 zek2 yü1,48665747
bo2 zi2,48672975
siu1 wa2,48677068
ham4 su1,48681266
ngo6 si2 ge1,48685673
da2 sü1 deng1,48690289
deng1 zong1,48695218
löng1 fu2 söng1 zäng1,48698789
ho2 yi1 si1 ha1,48707271
gwäng1 häng4 yäm2 säk6,48712722
buk6 cung4,48720995
du1 wui6 dai6 hok6,48724670
cam1 hau2 mäng4 hing1,48730435
si1 täi2 gai2 fäu2,48737976
cæng2 löng6,48745099
kong1 zäng1 säng4 beng6,48748043
cöng4 säng1 dim1,48756211
zung2 zung2,48761245
säng4 zäu6 gäm2,48765234
si1 zi2,48770581
bi1 zek2,48774988
bok2 ya1,48778559
hong4 dong1,48782025
seng4 yäk6,48786118
näm2 m4 näm2 zü6,48789480
ba1 si2 si1 gi1,48795245
se6 zing1,48803413
cung4 ying2,48807506
ho6 ning4 ping2,48811390
yäu1 hü1,48816528
hung4 huk6,48820621
gäi6 ha6 söi2,48823983
zu6 säng6 hong4,48828703
fæng1 muk6 gwa1,48833319
mi1 mai4 ngæng2,48837517
häu2 næng4,48842968
häu2 li6,48846643
gäng1 him2,48850214
yäng2 wa2 hi1,48854307
sæng2 fäng2,48858923
söi1 si2 yäu4 säng1,48863016
säk2 söi2,48871811
säk2 wung1 süng1,48875800
se4 mäng4 sek6,48881147
a1 mui6,48885658
gwäi6 ming2,48888915
wok6 lak2,48892799
pi4 zöng1,48896265
nang4 däng2,48900567
na1 li1,48904660
ng1 häng4,48908022
wäi6 mäk2,48911593
söng6 zap6,48914850
ma1 täi2,48918630
gai2 wäi4,48922619
ga1 söng1,48926190
cu1 wa6,48930074
söi6 gau1,48933749
fui1 zöng2,48938469
cing4 yäk2,48942876
ce1 zü2,48946133
mi6 löi4,48950226
fung4 yäng6,48953901
zöi1 säu2 mi1,48957785
mu1 lung4,48962923
cöng1 säng6,48966703
zi6 bäu6 zi6 hi1,48970796
se4 cung4 sü2 ngäi1,48977606
fo2 ce1,48985356
zäk2 siu2,48989554
ma1 täu4,48993334
yäk2 tiu4 fung6,48997323
wäi1 ci4,49001834
mai4 su1,49006241
tæng4 pi4 pa4,49010857
gi1 bung2 söng6,49015368
gäu1 hok6 söng1 zöng2,49020193
si2 züng6,49027943
pa1 cäu2,49032350
gung1 cöi1,49036652
wäi4 wo4 gäm2,49040850
zung1 guk2,49045779
ce1 zäi2,49049245
gäng1 si6,49052920
ha6 söi2,49057431
sæng1 gau1,49061106
däu2 gwo1,49065617
cau1 wäng4,49069188
döi1 lüng2,49073177
gong2 däu1 wa6,49077375
bäu6 yök6,49081573
läng4 mui4,49085353
mi1 häu2,49088924
ma1 ci1,49093226
cöng4 säk6,49097215
gong2 ha1 gong2 ha1,49100890
co1 säng1,49105192
liu4 ha1,49109703
mung6 söng2 säng4 zäng1,49113378
ngäu4 zäi2 kwäng4,49122382
lai1 ngäu4 söng1 sü6,49127520
wong4 tong4,49135688
säng4 m4 säng4,49139468
sü1 gwäng2,49143875
dung1 tik2 tik2,49148386
zo2 söng6,49152793
mui4 zäi2,49156782
gong2 lang6 häu2,49160980
ye1 zäi2,49165700
m4 häu2 täi2,49169062
ting1 gwong1,49173155
gwung1 zäi2 gwäk2 gwäk2,49176830
yäp6 seng2,49183117
cæk2 gau1,49187315
ming6 fäng2,49191513
cai1 po4,49195920
kü4 ge1,49199491
häk2 wæk6,49203062
häu2 bok6,49206842
mung1 zöi2 yi4 gwäi1,49210517
täng1 si2,49220148
ga1 gung1 säng4 bung2,49224764
gai2 sæng1,49232932
nga4 gäu1,49237234
hiu1 häng6,49241327
fæng1 zi1,49245420
cung4 duk6,49249618
fu6 nong6,49252980
höng2 päng1 päng1,49256760
ho2 häng4 säng1,49261794
päu1 muk6,49266723
läng4 gäu1,49269980
bäi1 gök2 läu2,49274073
gong1 diu6,49279524
wäng6 da2,49283304
da2 bäi1 gök2,49287084
wui6 sæng1,49291282
ho2 häu2 ho2 lok6,49295793
bui1 hi1,49300722
tüng1 yäng1,49304606
säu6 bæng2,49308386
gäm1 cöng4,49312897
häu2 täu4 sim4,49316886
fu1 gwäi1 wäng4 wa4,49321815
säk6 gäu2 si2,49328938
no6 mäi1 ci4,49334807
mi1 bæng1 ce1,49339214
da2 häk2 ci4,49344770
cäng4 yäu1,49349072
süng2 go1,49353270
gwu1 di6 cung4 yäu4,49356841
fong1 ha1 fu6,49364278
si1 fæk2 yüng6 zöng2,49368894
töi1 pung4,49379570
ngik6 täu4 hung1,49383245
da2 m4 da2 fung1,49388488
su1 gü1 fo1 hok6,49394044
häk6 säm1,49402630
säk2 läk6,49406828
diu6 pai1,49410085
ziu1 fu1,49414492
wung1 wung1 lok6 lok6,49418794
züng1 su1 biu1,49425186
bäk2 säu1 gong1,49430533
m4 cung1,49435984
säng4 läng4,49439764
ng1 du6,49443439
duk6 läng4 ce1,49447010
pi1 söng1,49451835
zöi1 säng1,49455928
gai2 dung1,49460335
däk6 löi4 sa1,49464219
lu4 æk2 däu6,49468730
muk6 söng2 däu1,49473868
kuk2 diu6,49479006
säk2 ca1,49482472
but2 täu4,49486043
wong4 ping1,49489300
yi1 ce2,49493707
deng1 bæng2,49498114
gai1 siu6 ha6,49502207
säu1 mæk6,49506718
tim2 säk6,49510393
zo6 säng4,49514173
küng4 da2 gök2 tek2,49518057
päng1 se6,49524240
säp6 zung2,49528124
bong1 ha1 ngæng1,49532113
m4 näm2,49536206
häng1 gwäi2,49539463
mung2 zü6 ngæng2,49543556
löi4 gung1,49549216
yäk2 ping1,49553205
söi2 yü4,49556462
huk2 bau2,49560346
däi6 ngi6 yäk6,49564126
wäi4 zäng1,49568637
mu4 näng4 wäi4 läk6,49572730
mu1 ngäi6 gäu1 köng4,49579435
gai2 kük2,49586872
yi6 gik2 wok6,49590965
zäng1 cau2,49596521
säi1 mäng1 zäi2,49601137
zü6 däk2 käng1,49605648
mik6 zük6 zung2 zuk6,49610682
säk6 suk2,49617805
su1 gü1 läu4,49621376
m4 häi6,49626514
su1 täu4,49629876
læk6 täk2,49634074
bäi1 gök2,49637436
zäu1 söi2 ho4,49641111
yäng1 du6 säng4 yäu4,49646040
säng2 däng6 däng6,49653686
bau1 nga4,49658511
se6 sing1,49661873
zuk2 ki4,49666384
lip2 pai2,49670059
züng2 gau1,49674152
ho4 fa1,49678454
ki1 höng2 du6,49682338
zäng6 däk2,49686849
zi6 sæng1 zi6 mik6,49690106
lau4 gi1,49697961
se4 täu4,49702472
si1 gäng1,49705938
täng1 zi1 yäm6 zi1,49710345
säng1 wung6 gü6,49719140
gau1 sü1 sing1 sang1,49723860
löng1 zäu6 cäng1 fung1,49732133
häng4 päng4,49740197
dok6 zü6,49744186
mäk2 du1,49748384
wu2 däm2 zäi2,49751955
gäm1 dai6,49757198
söi2 zäm1,49760978
däi2 ciu4 ting1,49765176
yü4 lok6 hüng1,49770419
söng1 gwäi2 däu6,49775139
sü1 töi2,49780173
häu2 zi6 wäi4 zi1,49784789
wo4 gwun2 täu4,49791181
mo1 da2,49795379
zik2 sæng2,49798950
yäu1 säk2 yäng4 zung2,49803043
long1 duk6,49810480
so1 bai2,49814155
tim4 yai4 yai4,49818353
mo4 täu4,49823596
säm2 zäi2,49827585
m4 peng4,49831783
häi6 häu2 næng4,49835249
ting1 si4,49839969
söng6 däng2,49844062
hung4 zäu2,49848573
däng2 säu2,49852771
fäu2 däng6,49856969
löng1 du6,49861062
bi6 go2 lung2,49865155
cöng4 päng4 zi1 zing1,49869353
wäi4 wo4,49876476
gwung1 tong4 däu6,49879733
ngok6 zöng6,49884871
fo2 gi1,49888964
häu2 cu1,49892639
siu1 ga1,49897046
da2 lok6 söi2 gäu2,49901244
yü4 mäng4 lok6,49908367
sæng1 cöng4 söi2 yüng1,49912774
zu6 mo4 säm1,49921047
gök2 bæng6 däi2,49926498
kwui2 bäk2 säng4 gwäng1,49931532
wa6 täu4,49938760
häi6 co1,49942226
häu2 düng2 säng4 zäi2,49946110
häu2 siu1,49952920
fi1 deng1,49957222
bæk6 si6,49961315
da2 töi1,49965722
si2 tung2,49969397
wa6 kæk2,49973595
gäm1 gæng2 dæng1,49977166
cuk2 däi6 ce1,49982095
lai1 zäi2,49987129
zi6 köng4,49991327
häu2 cäu1,49995211
mäk4 söi2 bäk2,49999513
löng1 gü6,50004442
söi2 ting4,50008431
yöng1 fu2 wäi4 wæng6,50012211
pung1 mäng6,50021320
ce1 yi1,50024891
zuk2 mik6,50028775
säng6 fung1 ce1,50031928
cöi1 dek2,50037171
häu2 yäng4 næng4 zu6,50041264
züng2 cäng2,50047865
yi1 söng4,50052376
si6 ga1,50056574
