pron,offset
tuk6 si3 su1,41106197
liong1 zung1,41114052
piang4 si3 hoi1,41119921
tai4 sin2 gai1,41127462
sam1 cien1,41135735
liong1 sam1 ngit5,41141918
ci4 fui4,41147578
diau1 ket5,41152089
sip6 da1,41157332
den1 kit6,41162575
mien4 pun2,41167504
biau3 co4 cin2,41173478
gien4 hau3 ciu4 siu1,41180706
vak6 gui3 giok5,41190651
zuk5 ciak6,41195789
mai1 ngiuk5,41200300
tuk6 yiu1,41204393
man1 zai3 yi2 gui1,41210680
pak6 ket5,41220834
ko1 da3,41225032
fung1 zung1 can2 zuk5,41229439
cu4 hang2 ca1,41238443
hap6 yi2 vui2 yit5,41246611
gak5 zai3,41253839
siong1 sin4,41258141
yiu1 hau3 fong3 mun4,41263384
tiam1 fa2 tau4,41271030
po4 gai3,41276899
gi1 gan1 ca1,41281306
bak5 fun4 bak5,41287907
pai2 tuk6,41293881
si3 bo1 ga4 cang1 do1,41298183
zun3 ziong4,41309381
su4 li1 hong2 gan1,41314624
tung3 ge4 cu3,41323942
ngin2 lit6 ca1,41329602
giet5 lau3,41335994
hau3 sim1 gi1,41340192
yit5 ton4 si2 gan4,41349092
dui4 da3,41358305
pu1 zong1 long4 fui4,41362398
toi4 hang2,41369417
but5 ngin2 tau4,41374033
tat6 ka1,41380947
tui1 sia4,41385458
hau3 tang4,41390178
su4 miang2,41394480
siong1 li2,41399409
san3 gung1,41404234
liong1 go4,41411462
diet5 dau3,41416287
hau3 do1 si2,41420380
tiau4 ca2 heu4,41427921
da3 cung2,41434835
zin3 yong1,41439869
gon1 hon1,41444903
fun3 ciang1,41450041
gung1 bit5 fa4,41456119
tien1 fa2 lu4,41461779
zong3 bui4 tu2,41467962
siu3 gung1 bia1,41474563
co1 vu2 yang3 den4,41480746
yau4 hau3,41487974
gai3 giu4,41492590
sin2 dap5,41497310
gen1 bun3,41502448
gap5 coi4,41508108
giet5 ben1,41512306
lau3 go1,41516817
diau4 gai1 ca1,41521955
zi1 gi3,41528242
cung1 song3,41533485
mien3 ci2,41539145
zung1 van1,41544805
pin2 giun1,41549630
cong2 pau2,41557276
bien3 dam4,41562623
zung1 su3,41567030
gi1 ca1,41572586
yiu1 co4,41577829
fu4 ho4,41583385
yiu2 lok6,41588001
fui4 gai3,41592408
sam1 diam3,41596919
gui4 fu4 kien3,41601953
ci4 bien4 fan3 yin4,41608972
vui2 hoi4,41619021
gang1 gau1,41624472
he4 co4,41629088
lien2 fa1,41633704
cit6 gok5,41639051
siu3 zi3 au3 cut5,41643980
gin1 song1,41653925
dam4 tiau1,41660108
ki1 det5 zang4,41664515
sip6 lang2 zak5,41669758
yit5 liong1 tong2,41678553
yit6 zu3,41684631
giet5 vui2,41690396
song4 son4,41696161
a1 gung1,41701821
cam1 kon4,41707586
zin1 zam3,41713351
gien4 gi1 hang2 su4,41719011
zui4 hau3 but5 go4,41726761
cu4 gon1 ng3,41735138
hang2 zit5,41742366
lin2 kiau3,41746773
lot5 sot5,41752642
si4 yau4,41757049
vui4 gai3 zu1 mi2,41763023
ok5 hen3 hen3,41772341
lun2 vui2,41780614
fu1 pen2 yin3 pan4,41786588
kiong2 bet5,41795592
sui4 su4 zi4,41799685
yin4 kau3,41808062
song1 ngiap6 hang2 vui2,41812782
gau3 gung1,41822727
hi4 gi1 bau3 soi4,41828387
a1 gon4,41837600
ti4 yit5 tau4,41842320
du1 tang4,41847876
lang2 sang1,41852910
cin4 liong4,41859615
hau3 do1 cu4,41864022
heu4 si1,41869369
yok5 fui4 dui4 siong4,41874820
kim4 dang1,41881316
yi4 zai1,41886245
li3 sau4 gong1,41891070
pan4 cong4,41896835
ta1 zau1,41902182
mui1 lok6,41906798
yi4 yen2,41910473
yiu2 tau4,41916447
dui4 pu4,41920854
fap5 tin4,41924738
cu1 cung1,41929040
gi1 lin2,41935954
diau1 zai3,41940570
dong1 cu4,41946126
din3 gak5,41950637
kiang1 sung1,41955566
he4 mak5,41961749
lau1 zip5,41965842
dong4 he4,41970458
song4 zoi4,41974342
bong1 ha4 ngan3,41979793
cung2 yong2 ziet5,41986498
tai4 ga1 m1 hau3,41993830
kiong2 su4,42002521
lau2 lit6 su4,42007764
lan4 ciu4 hien1,42013633
lui4 zui4,42021592
bi3 cung1,42026417
diu1 min4,42032286
bok6 ga1,42037633
sui3 yen1 tung2,42042249
hiap6 tiau2,42050208
fo3 zung1 ci3 lit6,42054615
kiong2 fa4,42062470
vut6 zit5 vun2 min2,42067190
sit5 yim3 sit5 sit6,42076090
siong1 yung3,42083422
tiau2 cin2,42088351
gim4 bo4,42094116
zon3 yi2 on1 zi4,42098627
sien4 cuk6,42106482
tu4 ngit5 yi2 ngien2,42111725
song1 ga3,42120729
tuk6 go4,42125867
het6 tai4 get5,42130692
sit6 hak5,42137397
yung3 set5,42142326
zit5 zon1,42148509
bau4 gien1 gung1,42154274
tai4 cung1,42162965
cam1 ban4,42168208
gak5 zai3 pu4,42173451
pin2 song2 ngin2,42179529
fut5 yen2 zu1 gan1,42185294
do1 sau3,42194089
da3 cai2,42199227
bot5 sa1,42203738
song4 ban4,42208876
vong2 get5 hin1,42213701
ziong1 sui4,42219988
se3 mi3 sui3,42225648
zon3 ga4,42234130
tien1 gung1 ti4 tau4,42239477
zi4 tu4,42247750
zak5 cuk5,42252366
yiu1 ngoi4 gon1 zam1,42256564
ngi4 zin4 cu2 ngiam2,42265673
pin2 tiau4,42274364
hang2 go4,42279293
sam1 hau2,42284953
bin1 ngai2 kon4 ha4,42290509
tai4 ma1 su4 gak5,42297841
mai4 siong4,42306532
con2 tau4 su1,42311148
sa2 vong2,42319003
zu1 tai2,42324350
tau4 li1,42329906
piang4 hoi1,42334626
zin1 he4 hau3 do1,42340600
tap6 zuk5,42349500
pan1 vo2,42353593
man4 ngien2 fu4,42358418
sin4 dan4 kat6,42365855
yit5 min2 gin1 ngin2,42372142
tau4 gon4,42379056
yen1 vong3,42383672
pien4 yi1,42388183
co1 ziang3 gon1 tien1,42393739
zin4 kai3,42402848
ciang1 coi4,42407777
yi2 min2 gam1,42413751
fa2 ngin2 zi4 ngiap6,42423382
hoi1 mun2,42431341
sien4 ngiong4,42436166
lan2 cu2 ki2 giu4,42440364
gau3 zi4,42451771
dai1 tiau4,42456491
cam2 cung2,42460584
hau4 vui2 ngin2 su1,42467498
teu2 sa4,42476398
fan3 gon1,42482476
ga1 ha4,42488659
cu3 li1 bau1,42493379
giok5 ngan3 yin2,42500398
hiong1 gong3 kat6,42508357
kap5 dong4,42513704
go4 gan1 zam3 ziong4,42517797
yin3 fu4,42525129
hang2 hang2 ki1 ki1,42529745
gak5 min4 vui1 yen2,42539063
gim1 ngit5,42547336
suk6 hak5 zai3,42551116
san4 cong2,42557194
sip6 zung3,42563481
mui1 gon1,42569559
ngiet6 cien2 sit6,42574906
ok5 det5,42580357
fa2 li1,42584032
yit5 dam4 dam1,42588648
cim3 sit6,42593264
dau4 hon4 sui3,42597566
song4 goi4,42605734
siong3 da3,42611499
cam1 ci1,42616846
pin2 fen2,42621880
cong2 go4,42626914
li1 ma2,42632574
hiong1 pun4 pun4,42636772
hap5 gon1 cu4,42644313
ngui4 min4 ti2,42651750
m1 he4,42660545
zai4 zai3,42664116
sin2 du1 si1,42668941
kiong2 tu4,42677318
gam1 duk5 ngin2,42682143
sang2 pang2 ngin2,42689371
din3 det5 cu4,42697644
hau3 sau3 sau3,42703200
cien1 ki2 m1 hau3,42709905
man4 li1 cong2 sang2,42717760
tien1 giung1,42726242
zon3 tat6,42732738
hin4 ci4,42737876
cong2 den4,42742596
gung1 zai3 siong1,42747630
dong1 cien2,42755171
sien2 zon3 muk5 ma1,42759473
sin2 pien4,42766910
ai3 dep6 dep6,42772153
siong4 mau4,42776246
liong2 song3,42780862
gau1 cun1 zin4 ngien4,42786940
tien4 yiu2,42793854
da3 goi1 yok5,42800350
su4 ka1,42806010
piau2 zai3,42811253
dong1 sim1,42817436
sam1 yong4,42822992
lin2 gong1,42827921
lau4 fu3,42835462
bau4 siu2,42840809
pin2 sit5,42845529
pien4 ci2,42850040
cung1 hau3,42855491
zon3 hi4,42860107
fun3 ngau2 si4 tin4,42864827
tau2 tak6,42873936
yau4 fun4,42878656
hap6 sin2,42883063
sam1 gok5 hin2,42887992
hau3 gam3,42895220
ce2 ce2,42899627
su4 gan1,42904974
au4 su1 ka1,42910217
yun4 cong2 tung1 pien4,42917131
yi4 zit5,42924254
hau3 gau3 siau4,42929183
tit6 su4 li2,42936306
sam1 sip6 si4,42943325
song4 yi1,42950135
suk6 siong4,42955586
tau4 ki3,42960933
min2 giau4,42965026
yit5 liong1 cong2,42970060
yit5 liong1 fun4,42976974
gau3 but5 tin4,42983052
vong1 heu4,42989026
li1 un4 tau4,42993642
tin4 ze4,42998571
pu2 gong1 cun1 tau4,43003082
min2 ngi4,43009787
so3 tin4,43014925
gok5 vui4 ki2 zu3,43019227
gi2 hau3 su4,43028963
li1 lun4 song4,43035564
giung1 yin4 song1,43041956
ti4 pin2 sien4,43049915
pan4 song4 coi4,43057874
m1 da3,43064684
ngiap6 yi2 oi4 hau4,43068986
zo4 pak6 su4,43075169
mit6 tong2,43081143
pau4 min2,43086281
fuk5 sa4 lang1 kiok5,43090897
ngi4 zong3,43097289
sien1 mui4,43102845
tut6 yen2 gan1,43107983
liong2 sit6 zok5 vut6,43117928
tang4 go1,43123902
da3 giet5,43129145
tin4 yen2,43133238
bit5 yin4,43137331
zon3 zin3,43143409
gai3 tuk6 yok6,43149174
cang4 cong2,43155566
yit5 se4,43161540
gi4 vui2 gi3 yiu1,43166469
sim3 mui1 gon1,43176518
au4 zai3,43183746
dau3 mi3,43188675
sin4 song4 sien4,43193813
gau4 sau3,43199787
yen2 zu1 heu4,43204298
sui3 ga1 da3 geu3,43211630
hau3 m1 hau3,43219694
heu4 tau4,43226608
fut6 tut6,43231119
tau4 ga1,43235003
hau3 kien1 kiong3,43239619
gok5 coi4,43247160
pau4 lon4,43251671
sin2 ngin2 zu1 mui1,43256287
ngi4 zai3 dai3,43265291
zong1 zin3 hin1,43271787
sit6 go4 si3,43281941
but6 nga2,43289796
pin2 hang2 si4 bien1 hin2,43294412
he4 yin1 vui4 gi2,43304148
sip6 ha4 sip6 ha4,43313570
vat5 kiut6,43321007
siong1 hau3,43324682
hin1 pan4,43329611
toi4 toi4 siong1 con2,43334331
zam1 mi3 fun3,43342290
giet5 tin4,43349622
bau1 yi1,43354133
min2 suk5,43359167
pu1 tu4,43364723
yong2 min2,43368921
guk6 pi4,43374268
bak5 ban1 diau1 lan2,43377943
git5 ngin2 tien1 siong4,43386007
tai4 kien1 zai3,43395429
hau3 lan2,43403284
sin3 cat5,43408318
liong1 ton4,43414187
tien4 kit6,43419430
fon1 lok6,43424255
ban4 liong3,43428035
gon1 ngiet6,43432337
zung1 yung2 zu1 tau4,43435803
pak6 ket5 pak6 hot5,43443344
bui1 zung1 vut6,43450049
zung1 li2,43455918
bi1 bi1,43460952
leu3 pau1,43465150
cong4 ngi4 so1 coi2,43470288
muk5 siong4,43479815
sun4 sui3 tui1 ziu1,43485475
yung3 bin1 cu4 cung4,43495420
sam1 bau3,43504529
sam1 von3,43509876
a3 diau3,43515223
pak6 coi4 zai3,43518898
tu4 liong4 fen2,43524454
cung2 yit5 yi2 zung1,43531264
tau4 m1 tau4 det5,43541627
gu1 yi2,43550422
co4 tin4 hi4,43556605
fa2 tien2,43564460
ngo1 gok5 det5,43569494
yin4 yung4 vut6 li1,43573901
gim3 yi1 ngiuk6 sit6,43582592
zon1 ngiap6 fu4,43588775
sam1 giok5 den4,43594958
pa2 hang2,43600932
kioi4 si3 lo3,43605966
lok6 yen2,43613194
dong1 ga4,43618123
kiut5 ngin2,43622425
bong3 mai2 yit5 ce2,43627459
tap6 giok5 sak6,43636463
tau2 cu2,43643691
tai4 tau4,43648620
mo2 dang3,43652713
kit6 hin2,43657433
sam1 vun2 ci4,43663093
gin1 ngiam4 cit6,43672411
lo3 miang4,43678489
kiam2 zai3,43683732
ngeu3 yen2 gan1,43689079
cut5 yong2 siong4,43699128
sam1 gan1,43706356
zit5 sin2,43712225
gang1 tien2,43717572
het6 tien4,43721770
sang1 vut6 gong4 gai3,43725863
san1 lan4,43733718
pi1 vo1,43739065
vu2 vui2 yi4,43743263
hiet5 hoi3 cim1 siu2,43749968
hau3 cu1,43760331
sam1 con4,43764738
cung2 cut5 gong1 fu2,43771234
hong2 ga1,43778253
lin2 fung1,43782869
iu1 gon4,43788320
ngok6 zong1,43793145
dau3 si3,43798596
but5 gin1 zi4,43803839
zung1 ngi3,43810440
muk5 soi4 mau1,43814951
din3 teu2 song4 su1,43820716
me1 he4,43828989
cung4 yau4 he4,43833500
din3 su4,43840414
tui1 m1 tui1,43845761
fuk5 gien4 zung1 hok6,43854765
mat6 li4 fa1,43860948
cin2 cung2 ciang1,43866922
tai4 hak6 lon3,43874150
cang1 dit6 zai3,43880751
cam1 sam2,43888188
li3 gok5 det5,43894162
hi4 ca1,43898360
cung2 fung2,43903916
cut5 m1 dau3 loi2,43909681
gin1 nga3,43920044
hau3 hen4 fuk5,43924973
zung1 yit5,43930320
bok5 su4,43934204
sam1 gi4 but5 li2,43938820
yin1 vui4,43948869
zui4 ca1,43954112
da3 leu2,43959146
cong1 tau3,43965224
si1 ti3 gai3 peu3,43970049
ga1 gam3 sin2 cu2,43979785
pui4 liau4,43988685
co4 tiap6,43992360
sit6 mai2,43996767
cong2 teu2 fat5,44001592
gim4 gu4,44009865
pau4 git5,44016361
ciang1 ngien2,44020454
dau4 fui4,44025383
vui2 teu2 va4,44029999
din3 ga1 ga1,44037436
gim1 zin4 ngit5,44042365
da3 zai3,44047921
hiun4 tau3 cu4,44052537
fan4 lat5,44058197
zai4 tui1,44063126
zu1 heu4 zai4,44069204
sit5 ngok6,44076014
co4 tau2,44079689
gon1 zai3 gut5 gut5,44084723
mui1 gan1,44092996
cin1 vui2,44097403
zang1 cu4 sit6,44102750
yit5 pien4,44110814
leu2 dai3,44116057
soi4 man1,44120882
yit5 ma1 pin2 con1,44125707
fo3 ca1 zam4,44136070
hau3 va1,44142671
sam1 sang1,44147705
zun1 zong1 bia1 ziu3,44154410
kiong2 kien4,44161429
sang1 tai4 pin2 fen2,44166463
ok5 ba4,44176930
gon1 fa1,44181441
giang1 gi2,44185952
yin1 goi1 cung4,44191508
cung2 vui4,44198004
fa4 ngoi4 yim1,44203351
kuk5 song1 cok6 liam3,44210788
yim3 sit6 ngiap6,44217911
fung1 leu1,44224094
fat6 set5,44229754
zit5 he4,44234474
sit6 liong4,44239612
yin4 tit6,44244228
yiu1 fui4,44249157
ho2 gan1,44253982
vui2 su4,44259538
tin2 song4,44264363
zi4 tai4 coi2 so1,44270546
coi2 gin1 yen1 yen2,44278714
sam1 sin4,44286882
yit5 tin4 m1 fui4,44292542
liang1 boi4 heu1,44299874
tin4 hin2 sui3,44307833
dap5 song4 dap5,44316524
la2 za1,44321767
sin2 hang2,44327114
bi1 giung1 kiut5 cit5,44333297
mau2 yit5,44339375
zong3 yiu4 yiu1 si4,44344618
su4 sin1 fa4,44354145
lan2 bau3,44360223
san3 tau4,44365152
tiau4 pai4,44370395
sit6 zuk5 sit6 fan4,44374488
sam1 fuk6,44380671
co1 ba4 vong2 ca1,44385391
bia1 hok5,44394500
lan2 gai4,44398175
lien2 siau1 dai4 da3,44403940
hau3 det5,44411377
sit6 hau3 si1,44415052
hau3 zon3,44424161
on1 fun4 siu3 gi3,44429090
fui4 zu1 yi3 man1,44439035
da3 sien2,44448562
yau4 cien2,44453073
cung2 sen4 yi2 liu2,44458420
mai1 tin4 li2 siu3,44469932
bau3 gon3 hau3,44479459
siong1 gau1,44486896
zung1 fa2 moi2 hi4,44491721
ciang1 cung2,44501457
zin4 zin4,44508058
zong3 sang1 zin1,44513823
hoi3 dai3 sui4 tau4,44523245
zit5 den3,44529741
con2 cau1,44535192
cok6 ngan3 diam3,44540748
sin4 su4,44548289
fam4 fam4 zu1 gau1,44553427
ciu4 hau3 su4,44562745
het6 lit6,44569450
vo1 ngin2,44573125
gam1 gim4,44577741
kiun4 zien4,44582670
sa1 ba4,44587286
zen1 kiong2,44592529
sin1 fu4 cung1 song1,44597876
song3 liam3,44607925
liau4 cong2 gong1,44612854
tam1 sin1 sien1,44621754
gin1 yam4,44632117
sit6 ha4,44636315
yau4 goi3,44641244
feu2 cim2,44646382
sip6 do1 min2,44651833
fa4 vui2,44659165
lui4 tui1,44665034
gai3 dung4,44670381
zo3 siu3 bien1,44674997
hau3 siau1 sit5,44682016
hau3 cam3,44688094
liet6 vui2,44693337
bau3 yun2 tau4,44699520
tiau4 pui4,44706016
pa2 gak5 zai3,44710736
pui2 zu1,44716501
dong1 gai1,44722057
sin2 tiau2,44726777
ngiu3 zon3,44733064
ha1 hi4,44739038
kai4 yau4,44743445
yit5 lu4 hau3 zeu3,44748165
fung1 dang3,44756124
siu3 ca1,44760635
cui2 da3,44765982
ok5 zo4,44771016
liong1 toi2,44775841
cim2 gong4,44781710
yit5 liong1 kien4,44787475
hiong1 gong3 va4,44793240
pu1 lu4,44798274
bak5 ga1 lok6,44802890
zon3 liet6 diam3,44807924
kiu1 ngiong2 zai3,44812853
mo1 but5 cok6,44821126
hau3 hau3 yung4,44826264
zong3 vuk5,44833805
fong4 sa4 ngien2,44838212
ton1 ton1 suk6 suk6,44845962
gap5 fun4,44853190
yen1 heu2,44857492
ngong4 cit6,44864093
ci1 zai3,44868082
vui2 yi4,44873429
fong3 sa1,44878776
cien2 heu4 zo3 yiu4,44884436
min2 man1,44894276
yung2 gai3 tu4,44900459
luk5 da1,44906328
yau4 go4,44910944
si2 gan1 sien4,44915769
hau3 tai4 yi3,44923728
hin4 ci4 ban1,44931165
vu2 len2 vui2 lit6,44938602
vui3 son1 dau4 liu2,44946666
da3 tui4 tong2 gu3,44955984
soi4 m1 lok5 gau4,44966555
hau4 ket5 lan1 zo4,44973574
loi2 hi4 kon4 tien4 yang3 lo3,44982892
lung2 zai3,44992941
mau2 ngo1,44997975
zon3 son2,45003113
hau3 fu4 gai1,45008669
co4 gut5 sin2 gin1,45016106
ki2 zung1 kau3,45028349
het6 tau2,45033905
tai4 ket5 tai4 hot5,45038416
bau1 liong2 ca2,45046166
mau2 mak5,45053289
zon1 yiu1 min2 cu2,45058114
zin4 su3,45067327
liok6 tuk6,45073301
ngi3 ngin2,45076976
ca1 dang3,45082741
gau3 yiu1,45087461
zin3 ngi3 yuk6 lung1,45093226
hoi3 su4 cu3,45101081
su4 sin2,45108100
hau3 su4 ngo1,45113551
pin2 hang2 yi3 ciu4,45119734
gai4 tuk6,45128947
hong4 sin1,45132727
au3 van1,45138074
li1 gien4 but5 sien3,45143421
m1 gung1 pin2,45151380
fan4 diam4,45157563
hi1 tu3 gim1 suk6,45162074
song1 li1,45169929
van4 yi4,45175276
yi1 gung1 vui2 siu3,45179787
hau3 miang4,45188060
m1 hau3 lon4,45192885
siu3 song4,45200844
ci3 tau4,45206609
hang2 li3,45210702
gon1 mong4 tai4 tu4,45215840
zok5 lok6,45222650
lin2 gi1 yit5 cuk5,45226221
ko1 ki3 sin2 go3,45233553
go4 fun4,45244020
du1 mau2 det5,45248531
hau3 yun4,45255863
m1 hau3 gau3,45261210
bau4 cong4,45266035
ngu4 ca1,45270546
da3 tut6,45276415
yit5 cin4 gan1,45280090
kiun4 ngit5,45287527
hau3 tien1,45291202
tong2 zai3,45296027
cam2 teu4,45300956
ci4 zin1 fui4 sin2,45306199
yit5 min4 vu1 fu1,45314785
ai4 tang4,45323998
sin4 cong4,45327987
zo4 ha4,45334065
ciang3 pien4,45339308
fa1 ki2 ngiun2 hong2,45344237
zam1 mi3,45353346
liong1 bak5,45358693
pau1 tau4,45363204
sit5 yin4,45367611
yong1 sin2,45373062
cu1 pau4,45378513
zen1 zu3,45382711
mun4 diam3 gai3,45388685
zo3 set5,45394450
so1 teu2,45399797
yong1 zun1 cu3 yiu2,45405353
siam1 lo3,45416238
sui4 su4 fap5 long2,45421481
yi1 sam1 lam2 leu3,45430694
zien4 hang2,45441370
li3 hang2 sa1,45447344
fu3 lien4 su4,45456244
vong2 zung3 ngin2,45462740
hien4 sin2,45468714
gai3 m1 gai3 sit5,45474479
ngiu2 ngiuk5 gon1,45481498
sim1 kiu1,45487890
tin4 teu2,45494491
da3 sui3,45500987
sang2 tiau2 gai1,45506334
pien4 ngien2,45515443
tuk6 sia3 len2 lit6,45519641
dong1 het5,45525406
sun4 gan1,45529395
liong4 gai3,45534742
yi4 siu3 lan2 gung1,45539253
sin4 li4 kiu2 mi2,45548884
sam1 tu4,45558724
da3 giap5,45563967
giang1 dau4,45567851
m1 pa4,45572153
sui3 mau1,45576246
gok5 tu4,45580966
sam1 sip6 yit5 ngit5,45585164
fung2 lo2 pet6,45592496
tai4 fu4,45599201
cam1 zin4 kien2,45603608
gi1 ma1 pau4,45611776
ga1 zong3,45617436
tau2 zui4,45622365
giet5 pi3,45628757
du3 ci2,45632850
m1 zit5,45637779
li3 le1,45642186
ep5 den3,45647220
si4 min2,45651313
me1 yi4 su1,45656242
git5 pu1 ca1,45663574
hau3 yi4 teu2,45671115
dau4 kip6 nga2,45680746
vui2 si2 go4 zau3,45688287
fong4 yang3,45696142
ma1 zai3,45700444
yuk5 zung3,45705269
sam1 hap6 tu3,45711034
sun2 tau4,45718157
fam2 su4 lim2,45723400
hau3 su1 fuk6,45729583
dong1 ngan3,45735766
hak5 fu4 gi1,45739964
tong1 ca1,45746356
sam1 kien2,45750972
fu4 siong1 gam1 duk5,45756006
lien2 gau3,45764697
lang4 dong4 piet6 lun4,45769626
pin2 ziu1,45776122
zip5 zai3,45782409
zung1 gan1 ngin2,45787338
lin2 zi1,45793730
co4 sit5,45799704
yau4 liam3,45804215
cu4 fui3 cong2 sang2,45808622
guk5 cu4 tu4 hi4,45817522
si4 kiong2,45826840
zong3 song4 min2 zu1,45832709
zi1 cang1,45842654
si2 gong1 dau3 liu2,45849046
giung1 fung4,45858886
vui4 cok6,45864024
boi4 san1 mien4 hoi3,45868535
he4 liang4,45877853
me1 go1,45882573
yiu1 yun4 hang2,45888338
sui4 su4 giun1 dau1,45895775
co1 gam1,45904675
da3 ca4,45909813
giu3 min2,45913906
heu4 boi4,45919044
hien4 mo2,45923764
lat6 ziau1,45927857
sam1 get5,45931950
zin4 tiang1,45937088
sip6 san4,45942644
yi1 ngin2 vui2 sen4,45947782
sam1 min2 zu3 ngi4,45955428
pau4 zin4,45964955
lok6 su4,45969466
zung1 vang2,45974186
tai4 pin2,45978802
zon1 on4 cu3 li1,45983000
hau3 su4 cung4,45991691
len2 feu3,45999650
yiu1 cok6,46005310
ok5 cau4,46011179
fa4 tit6 vui2 yiu1,46015481
diu1 liam3,46025635
bok6 teu2 dong3,46030669
pin2 su4,46037061
biau1 bong3,46043139
min2 liau2,46047546
din3 diam3,46054356
ca2 zung1,46059390
bi1 sak6,46065468
ngien2 ciang1,46070397
sin2 vui2 su4 sit6,46078252
gui3 si3 sin2 cai1,46085793
da3 gak5 zai3,46093752
tong4 fu4,46099099
bit5 tung2 tau4,46103924
man1 man1,46110107
hau3 ngin2 hau3 zia3,46115036
liong1 gan1,46123727
gau1 tung1 ngiun2 hong2,46128761
vu1 ton4,46137765
fung1 su4,46143008
da3 ziau4,46148564
hi4 zit5,46152657
ti4 yit5 tit6,46157168
si4 lin2,46163351
zung1 siau3 hok6,46168280
tiau4 cong1,46173940
yen4 fu4,46179496
vok6 lau1,46184216
liong1 liet6,46189041
ngi4 cung2 zeu4,46193448
cung2 mun2 cim1 so3,46200780
boi4 mien4,46210307
zi1 gai3,46214505
si4 pin2 bat5 vun3,46219748
tin4 ngi1,46227603
sa4 zung4,46232428
cut5 cu4,46237566
ki2 sit6 mau2,46241868
gin3 yau4,46247424
da3 fu1 lu1,46252249
mo2 li4,46258432
da3 gai1 hiet5,46262943
pu2 lu2 sok6,46269648
dau4 ga4,46276562
pat6 miau2 co4 zong3,46280760
he4 zin4 song2,46288928
sit5 san4,46296887
pu1 ban3,46302338
cong2 pien1,46307058
tui1 zin4 gi1,46312301
fan3 pai4 vui2 sin4,46321201
gim4 zi3 su3 ngip6,46329787
sien1 lai1,46336283
da3 sip5,46341421
lai4 sia1,46345201
dau3 zau4,46349921
yin4 yung4,46354014
go4 fu4,46359152
yiu1 hin1 ci4,46363454
lem3 lem3,46369846
da3 hap6 kiam4,46374880
cit6 ok5 yi2 siu2,46379809
cok6 yi4,46390276
sen1 li1 lau3,46396250
yi3 gin1 m1,46403269
siap5 zai3,46408929
soi4 lok5 gau4,46413858
tin4 si3,46419309
sia3 zi3 zai3,46424552
sit6 siet5 gau1,46432616
vu1 gui1,46438590
sin4 go1,46445086
cia4 ciet6 cam1 gon1,46451269
dau4 zon4 teu2,46461423
man4 ok5,46468442
pak6 ban3 ca1,46472535
yit6 vui2,46479449
on1 ka1 lai1,46485318
yau4 yen2,46491919
zung1 ngien2 ti4 san3,46497475
mai4 biau1,46505434
tau2 lok6,46509945
song4 gon1,46514770
cim2 cok6,46520535
gok5 zai3,46526718
con2 moi2,46530916
hau3 cung1,46536681
ngiam4 go1 zai3,46542341
kung1 hi4,46550091
mau2 yin3,46554184
mak5 du1,46560994
ngi4 ngin2 sam1 zuk5,46565714
si3 hau3 go4,46575136
hau3 can4,46582050
ciet5 hap6 si1 yau4,46587293
cun4 ton4,46597551
din3 sim1 cam3,46603211
sit6 yi2 but5 fa2,46612424
giung4 go3,46618502
su1 gi4 cu4,46623745
con2 tau4,46629719
yit5 yin4 ki1 cien2,46634857
ngiam4 cien2,46644279
bui1 pan2 long2 cit6,46649313
tau2 cu2 hi4,46655914
gon1 men1 tong2 fong2,46662933
zin4 zit5,46670474
ngiuk5 zit5,46675299
giet5 pan4,46679288
mien4 ngiap5,46683486
sun4 cung2,46688102
da3 lui2 toi2,46694703
siet5 sin1 cu3 ti4,46701931
sim1 li1,46709368
zu3 si3,46714506
gon1 zien1,46720793
fa4 ban3,46726244
heu4 dai3,46730755
kai4 liang4 zang4,46735684
gau1 hiong3 ngok6,46741135
boi4 dap5,46746482
hau3 mung2,46750157
gin1 lit6 go4,46754982
siang1 fung1 hiet5 yi3,46761165
cung1 diam3 he4,46771005
sam2 tin4,46776352
tiau1 den1 ya4 tuk6,46781699
pak6 gim1 ka1,46787986
tuk6 sim1 sut6,46795423
du1 hau3 hau3,46802442
hau3 si1 do1,46809356
tit6 si2 gan4,46817002
coi2 siong4,46824752
yiu1 lem3 go4,46830621
hau3 vong2,46838162
zung1 su4 ngien2,46842882
sam1 cu4 ngien2,46848438
ga4 cit6 gon1,46855457
dan1 da3,46863521
het5 fu4,46868346
moi2 zu1 ang1,46872648
he4 mau2,46878726
yin2 fa2 fu4 gui4,46883028
bia1 gi1,46891928
hiong1 dau3 zung1 hok6,46897379
hau4 sin4,46903562
dong1 zat5,46908805
yit6 yau4,46913212
ci3 ha4 lon1,46918141
lien2 hap6 tau4,46925891
liong1 kiu2,46931342
kiut5 gong1 tu4,46936480
min2 pai2,46941827
pien4 li4,46947174
sang1 hak5,46951476
ngok6 hi4,46957032
zui4 heu4 du1 he4,46961752
tin2 ca1 vui4 zi4,46969711
vang2 hang2 vu2 ki4,46978402
sam1 zung3,46985943
ngit5 gan1,46992648
sa4 siu3,46998204
hoi3 pong2,47003133
ca2 go3 liang1,47007435
siong1 lin2,47013931
on1 si3,47018651
fa2 yun4,47023998
liu1 toi2,47029972
diau4 miang4,47035215
da3 kai4 pa2,47039935
bot5 tan1 fung1,47045595
he4 du1 yau4,47052405
siong1 suk6,47059110
lui2 cui2,47063935
liu2 det5 fa2,47069909
sin1 vui2,47075883
gon4 giun1,47081543
